,original_title,translated_title,author,article_id,date,text
9574,Orphea,Orphea,NO_AUTHOR,ode_076556,1825-11-10,"Odense den 21 October 1825. 651. Paa Adressekontoiret faaes: na og Hamburger, Sticmuster for 1829. Taschenbücher fur 1826 anden. end maa Vergismeinnicht. Wintergrun. i lang Kleines Geschenk zum neuen Jahr. nagge. Minerva. ganPenelope. Taschenbuch, der Liebe und Freundschaft gewidmet. Gothaischer Kalender. ad ging Urania. erCornelig. Beckers Taschenbuch. ang Müchlers Anckdotenalmanach. log at langt at Dramatische Blüthe. - Orphea. naar hangsse. Aurora. end de ere Almanach dramatischer Spiele. i til og saaine. Taschenbuch zum geselligen Vergnigen. Hos J. Milofaaes nu følgende Taschenbücher for 1826. Aurora. Beckers Taschenbuch. Cornelig. Frauentaschenbuch. Gothaische Almanach. Huldiging den Frauen. Kleiner Geschenk. Minerva. Monsrosen. Orphea. Penelope. Taschenbuch dramatische Blüthen. Taschenbuch der Liebe. Taschenbuch zum geselligen Vergnigen. Urania. Vergismennicht. - Alle med fine Kobbere, og til billige Priser."
9575,Penelope,Penelope,NO_AUTHOR,ode_076556,1825-11-10,"Odense den 21 October 1825. 651. Paa Adressekontoiret faaes: na og Hamburger, Sticmuster for 1829. Taschenbücher fur 1826 anden. end maa Vergismeinnicht. Wintergrun. i lang Kleines Geschenk zum neuen Jahr. nagge. Minerva. ganPenelope. Taschenbuch, der Liebe und Freundschaft gewidmet. Gothaischer Kalender. ad ging Urania. erCornelig. Beckers Taschenbuch. ang Müchlers Anckdotenalmanach. log at langt at Dramatische Blüthe. - Orphea. naar hangsse. Aurora. end de ere Almanach dramatischer Spiele. i til og saaine. Taschenbuch zum geselligen Vergnigen. Hos J. Milofaaes nu følgende Taschenbücher for 1826. Aurora. Beckers Taschenbuch. Cornelig. Frauentaschenbuch. Gothaische Almanach. Huldiging den Frauen. Kleiner Geschenk. Minerva. Monsrosen. Orphea. Penelope. Taschenbuch dramatische Blüthen. Taschenbuch der Liebe. Taschenbuch zum geselligen Vergnigen. Urania. Vergismennicht. - Alle med fine Kobbere, og til billige Priser."
9576,Taschenbuch dramatische Blüthen,Pocket Book of Dramatic Blossoms,NO_AUTHOR,ode_076556,1825-11-10,"Odense den 21 October 1825. 651. Paa Adressekontoiret faaes: na og Hamburger, Sticmuster for 1829. Taschenbücher fur 1826 anden. end maa Vergismeinnicht. Wintergrun. i lang Kleines Geschenk zum neuen Jahr. nagge. Minerva. ganPenelope. Taschenbuch, der Liebe und Freundschaft gewidmet. Gothaischer Kalender. ad ging Urania. erCornelig. Beckers Taschenbuch. ang Müchlers Anckdotenalmanach. log at langt at Dramatische Blüthe. - Orphea. naar hangsse. Aurora. end de ere Almanach dramatischer Spiele. i til og saaine. Taschenbuch zum geselligen Vergnigen. Hos J. Milofaaes nu følgende Taschenbücher for 1826. Aurora. Beckers Taschenbuch. Cornelig. Frauentaschenbuch. Gothaische Almanach. Huldiging den Frauen. Kleiner Geschenk. Minerva. Monsrosen. Orphea. Penelope. Taschenbuch dramatische Blüthen. Taschenbuch der Liebe. Taschenbuch zum geselligen Vergnigen. Urania. Vergismennicht. - Alle med fine Kobbere, og til billige Priser."
9577,Taschenbuch der Liebe,Pocket Book of Love,NO_AUTHOR,ode_076556,1825-11-10,"Odense den 21 October 1825. 651. Paa Adressekontoiret faaes: na og Hamburger, Sticmuster for 1829. Taschenbücher fur 1826 anden. end maa Vergismeinnicht. Wintergrun. i lang Kleines Geschenk zum neuen Jahr. nagge. Minerva. ganPenelope. Taschenbuch, der Liebe und Freundschaft gewidmet. Gothaischer Kalender. ad ging Urania. erCornelig. Beckers Taschenbuch. ang Müchlers Anckdotenalmanach. log at langt at Dramatische Blüthe. - Orphea. naar hangsse. Aurora. end de ere Almanach dramatischer Spiele. i til og saaine. Taschenbuch zum geselligen Vergnigen. Hos J. Milofaaes nu følgende Taschenbücher for 1826. Aurora. Beckers Taschenbuch. Cornelig. Frauentaschenbuch. Gothaische Almanach. Huldiging den Frauen. Kleiner Geschenk. Minerva. Monsrosen. Orphea. Penelope. Taschenbuch dramatische Blüthen. Taschenbuch der Liebe. Taschenbuch zum geselligen Vergnigen. Urania. Vergismennicht. - Alle med fine Kobbere, og til billige Priser."
9578,Taschenbuch zum geselligen Vergnigen,Pocket Book for Social Enjoyment,NO_AUTHOR,ode_076556,1825-11-10,"Odense den 21 October 1825. 651. Paa Adressekontoiret faaes: na og Hamburger, Sticmuster for 1829. Taschenbücher fur 1826 anden. end maa Vergismeinnicht. Wintergrun. i lang Kleines Geschenk zum neuen Jahr. nagge. Minerva. ganPenelope. Taschenbuch, der Liebe und Freundschaft gewidmet. Gothaischer Kalender. ad ging Urania. erCornelig. Beckers Taschenbuch. ang Müchlers Anckdotenalmanach. log at langt at Dramatische Blüthe. - Orphea. naar hangsse. Aurora. end de ere Almanach dramatischer Spiele. i til og saaine. Taschenbuch zum geselligen Vergnigen. Hos J. Milofaaes nu følgende Taschenbücher for 1826. Aurora. Beckers Taschenbuch. Cornelig. Frauentaschenbuch. Gothaische Almanach. Huldiging den Frauen. Kleiner Geschenk. Minerva. Monsrosen. Orphea. Penelope. Taschenbuch dramatische Blüthen. Taschenbuch der Liebe. Taschenbuch zum geselligen Vergnigen. Urania. Vergismennicht. - Alle med fine Kobbere, og til billige Priser."
9579,Urania,Urania,NO_AUTHOR,ode_076556,1825-11-10,"Odense den 21 October 1825. 651. Paa Adressekontoiret faaes: na og Hamburger, Sticmuster for 1829. Taschenbücher fur 1826 anden. end maa Vergismeinnicht. Wintergrun. i lang Kleines Geschenk zum neuen Jahr. nagge. Minerva. ganPenelope. Taschenbuch, der Liebe und Freundschaft gewidmet. Gothaischer Kalender. ad ging Urania. erCornelig. Beckers Taschenbuch. ang Müchlers Anckdotenalmanach. log at langt at Dramatische Blüthe. - Orphea. naar hangsse. Aurora. end de ere Almanach dramatischer Spiele. i til og saaine. Taschenbuch zum geselligen Vergnigen. Hos J. Milofaaes nu følgende Taschenbücher for 1826. Aurora. Beckers Taschenbuch. Cornelig. Frauentaschenbuch. Gothaische Almanach. Huldiging den Frauen. Kleiner Geschenk. Minerva. Monsrosen. Orphea. Penelope. Taschenbuch dramatische Blüthen. Taschenbuch der Liebe. Taschenbuch zum geselligen Vergnigen. Urania. Vergismennicht. - Alle med fine Kobbere, og til billige Priser."
9580,Vergismennicht,Forget-Me-Not,NO_AUTHOR,ode_076556,1825-11-10,"Odense den 21 October 1825. 651. Paa Adressekontoiret faaes: na og Hamburger, Sticmuster for 1829. Taschenbücher fur 1826 anden. end maa Vergismeinnicht. Wintergrun. i lang Kleines Geschenk zum neuen Jahr. nagge. Minerva. ganPenelope. Taschenbuch, der Liebe und Freundschaft gewidmet. Gothaischer Kalender. ad ging Urania. erCornelig. Beckers Taschenbuch. ang Müchlers Anckdotenalmanach. log at langt at Dramatische Blüthe. - Orphea. naar hangsse. Aurora. end de ere Almanach dramatischer Spiele. i til og saaine. Taschenbuch zum geselligen Vergnigen. Hos J. Milofaaes nu følgende Taschenbücher for 1826. Aurora. Beckers Taschenbuch. Cornelig. Frauentaschenbuch. Gothaische Almanach. Huldiging den Frauen. Kleiner Geschenk. Minerva. Monsrosen. Orphea. Penelope. Taschenbuch dramatische Blüthen. Taschenbuch der Liebe. Taschenbuch zum geselligen Vergnigen. Urania. Vergismennicht. - Alle med fine Kobbere, og til billige Priser."
9581,Veiledning til et godt Jordbrug for den danske Bondestand,Guidance for Good Agriculture for the Danish Peasantry,Krigsraad S. A. Fielstrup,ode_076667,1825-11-21,"Paa Adressekontoiret faaes: Veiledning til et godt Jordbrug for den danske Bondestand af Krigsraad S. A. Fielstrup. 2 Rbd. 8 s. heftet. Kort over Øen St. Helena med Beskrivelse. 1 Rbd. 6 s. Holbergs Komedier. Nye Udgave ved Prof. Rahbet, 4de Binds 2det Hefte. 4 Mk. Magazin for Reiselagttagelser af Nyerup. 14de Binds 4de Hefte, indeholdende Kong Christian den 4des Dagbøger for Aarene 1618, 1619, 1620, 1625 og 1635. 1 Rbd. 8 s. heftet."
9582,Holbergs Komedier,Holberg's Comedies,NO_AUTHOR,ode_076667,1825-11-21,"Paa Adressekontoiret faaes: Veiledning til et godt Jordbrug for den danske Bondestand af Krigsraad S. A. Fielstrup. 2 Rbd. 8 s. heftet. Kort over Øen St. Helena med Beskrivelse. 1 Rbd. 6 s. Holbergs Komedier. Nye Udgave ved Prof. Rahbet, 4de Binds 2det Hefte. 4 Mk. Magazin for Reiselagttagelser af Nyerup. 14de Binds 4de Hefte, indeholdende Kong Christian den 4des Dagbøger for Aarene 1618, 1619, 1620, 1625 og 1635. 1 Rbd. 8 s. heftet."
9583,Magazin for Reiselagttagelser,Magazine for Travel Observations,Nyerup,ode_076667,1825-11-21,"Paa Adressekontoiret faaes: Veiledning til et godt Jordbrug for den danske Bondestand af Krigsraad S. A. Fielstrup. 2 Rbd. 8 s. heftet. Kort over Øen St. Helena med Beskrivelse. 1 Rbd. 6 s. Holbergs Komedier. Nye Udgave ved Prof. Rahbet, 4de Binds 2det Hefte. 4 Mk. Magazin for Reiselagttagelser af Nyerup. 14de Binds 4de Hefte, indeholdende Kong Christian den 4des Dagbøger for Aarene 1618, 1619, 1620, 1625 og 1635. 1 Rbd. 8 s. heftet."
9584,Kong Christian den 4des Dagbøger,The Diaries of King Christian IV,NO_AUTHOR,ode_076667,1825-11-21,"Paa Adressekontoiret faaes: Veiledning til et godt Jordbrug for den danske Bondestand af Krigsraad S. A. Fielstrup. 2 Rbd. 8 s. heftet. Kort over Øen St. Helena med Beskrivelse. 1 Rbd. 6 s. Holbergs Komedier. Nye Udgave ved Prof. Rahbet, 4de Binds 2det Hefte. 4 Mk. Magazin for Reiselagttagelser af Nyerup. 14de Binds 4de Hefte, indeholdende Kong Christian den 4des Dagbøger for Aarene 1618, 1619, 1620, 1625 og 1635. 1 Rbd. 8 s. heftet."
9585,Adam og Eva,Adam and Eve,NO_AUTHOR,ode_080821,1826-10-31,"Hamborgs fortjente Skuespildirekteur, Hr. Hertfeld, er afgaaet ved Døden den 24d. DeKjøbenhavns Torvepriser den 27 Octbr. 1826. Hvede . . Td. 5 Rbd. 4 Mk. - s. a 6 Rbd. 2 Mk. - s. Rug . . Td. 5 Rbd. 1 Mk. 8 s. - 5 Rbd. 5 Mk. - s. Byg . . Td. 4 Rbd. 5 Mk. - s. - 5 Rbd. 2 Mk. - s. 4 Rbd. 2 Mk. - s. - 4 Rbd. 5 Mk. - s. Havre . . Td. Ærter . . Td. 9 Rbd. - Mk. - s. - 10 Rbd. - Mk. - s. Røget Flesk Lpd. 2 Rbd. 2 Mk. - s. - 2 Rbd. 3 Mk. 8 s. Grøns. dito Lpd. 1 Rbd. 2 Mk. - s. - 1 Rbd. 2 Mk. 8 s. Smør. Pund. - Rbd. 1 Mk. 8 s. - : Rbd. 1 Mk. 12 s. Æg . . Snesen - Rbd. 1 Mk. 8 s. - - Rbd. 1 Mk. 12 s. Com bekjener er er evisk Digt: Adam og Eva, den noveDigters sidste, allerede før dets udgivelse berømte Vært. Immanuel! Du Aand fra en høiere Zone! J tidlige Morgen Paa Danias Blomster du hvilte: Hun hørte din evige Tone, Og glemte selv Sorgen Og smilte. Med Længsel i TankeMed Stolthed i funklende ØieHun saae dig at vanke. Jmellem Germanias HøieOg hørte dig hæve En Stemme, som Præg af dit Indre, Der født skal omsvæve, Saalænge som Nordstjerner tindre, Og Guddommens Toner. Om Adam og Evag) erindre. - Dem monne du siunge Af Tid og af Sorger usvækket; Da blev dig for tunge, De Lænker af Støv, som dig dækked: J Danias Favn Du sidst vilde hvile paa Jorden; Du bar hendes Navn, Og bar det til Hæder for Norden, Og for hendes Savn. Du selv en Erstatning var vorden; Men Støvlænken brast, Til Aandernes Kilde opsvang sig din Aand, Og Haabet saa fast Bortflygted af Danias Haand. Nu stirrer hun fremMed sørgende Blik mod dit HjemOg sender sin Yndling med Suk fra sin SjælVeemodig Farvel: Forklarede Aand! Dit himmelske Hjem har du fundet, Dit Minde til Jorden er bundet Med jordisk Udødelighed! Dit Navn skal opstige. Til Stjernernes straalende Rige, Og smile mod Slægterne ned! Hvor Holberg og Schiller omsvæve Skal du Harmonierne hæve J dyb og ukrænkelig Fred. Hollard Nielsen. fandt er et enisk Digt: Adam og Ana den adelige. dste, allerede før dets udgivelse berømte Vært. 651. issements. I Henhold til Plakaten af 15 denne Maaned, og i Overeensstemmelse med det Kongelige danske Kancellies Cirkulair af samme Dato, bliver det samtlige af Odense, samt forrige Assens og Hindsgavls Amter udskrevne Mandskab, der have Douceur= og Undermunderingspenge tilgode for Aarene 1818, 1814. og 1815, eller deres Arvinger, herved indkaldt til at møde inden 12 Uger fra Dato paa Stiftamtmandskabets Kontoir her i Staden, for at modtage de Stiftet fra vedkommende Regimenter og Korpser tilhændekomne Afregninger, og derhos at medbringe deres Skyldbøger eller Jurolleringspasse eller anden Legitimation til Beviis for, at de ere de rette Vedkommende, til hvilke Afregningerne blive at udlevere, da uden behørig Legitimation Afregningerne ikke kan ventes udleverede, hvorefter Beløbet, efter de udleverede Afregninger vil blive udbetalt paa vedkommende Amtstuer, eller liqvideret i resterende Landskat, dog kan Mandskabet, som opholder sig i Odense Amt, ogsaa henvende sig til vedkommende Herredsfoged, der optegner Paagieldendes Navn og hvad Legitimation, der haves for at han er den til Afregningen berettigede, hvorefter Afregningen skal blive Herredsfogden tilstillet for at udleveres Vedkommende. Det bemærkes at Udleveringen af Afregningerne herfra finder Sted hver Mandag og Torsdag Formiddag, indtil de forestaaende 12 Uger ere udløbne, og at det Mandskab, som ei har meldt sig om deres Afregnings Udlevering, inden bemeldte Tids Forløb, er ifølge de i den citerede Plakat indeholdende Bestemmelser, uberettigede til siden at paastaae samme udleverede, eller fordre godtgjort hvad de derefter maatte have tilgode. Det Mandskab, som i bemeldte 5 Aar have været til Tjeneste ved efternævnte Kompagnier, ved hvilke ingen Afregninger have kunnet opgjøres af Mangel paa Lønningsbøger, nemlig: Det 1ste Liv-Regiments 3die Bataillons 2det Kompagnie og 14de Bataillons 1ste, 2det og 3die Jæger=Kompagnie. Dronningens Liv=Regiments 3die Bataillons 1ste Kompagnie, samt 4de Bataillons 1ste og 4de Kompagnie. Det Fyenske Jnfanterie-Regiments 3die og 4de Bataillons samtlige 10 Kompagnier. Det Jydske Jæger=Korpses 1ste Bataillons 2det, 3die og 4de Kompagnie. Det Slesvigske Jæger=Korpses 2den Bataillons 3die, 4de og 5te Kompagnie. Det forrige Jydske Skarpskytter=Korpses 2den Bataillons samtlige 5 Kompagnier Det forrige Ærøiske Auxiliair=Kompagnie. haver forinden indeværende Aars Udgang, under Tab af deres Fordring, at melde sig hos det, deres Opholdsted nærmest garnisonerende Infanterie-Regiment eller Jæger=Korps, og aflevere deres ihændehavende Afregningsbøger til saadant Regiments eller Korpses Chef eller Kommandeur, for at faae samme forsynet med befalet Paategning om, hvad Mandskabet. har tilgode i Douceur- og Undermunderingspenge, hvorefter disse dermed kan melde sig ved vedkommende Amtstue eller Kongelig Kasse, for at faae deres derefter tilgodehavende Douceurog Undermunderingspenge liqviderede i deres resterende Landskal eller kontant udbetalte. Derimod tilkjendegives de Mandskaber af bemeldte Kompagnier, som ikke maatte være forsynede med Afregningsbøger, at, da de saaledes ikke paa anordnet Maade kunne godtgjøre at have Douceur= eller Undermunderingspenge tilgode, og saadant heller ikke er mueligt paa anden Maade at faae oplyst, saa maa alt Krav paa deres Side i denne Henseende bortfalde. Odense i Fyens Stiftamtmandskab den 29 October 1826. Cederfeld de Simonsen."
9586,Adam og Ana,Adam and Ana,NO_AUTHOR,ode_080821,1826-10-31,"Hamborgs fortjente Skuespildirekteur, Hr. Hertfeld, er afgaaet ved Døden den 24d. DeKjøbenhavns Torvepriser den 27 Octbr. 1826. Hvede . . Td. 5 Rbd. 4 Mk. - s. a 6 Rbd. 2 Mk. - s. Rug . . Td. 5 Rbd. 1 Mk. 8 s. - 5 Rbd. 5 Mk. - s. Byg . . Td. 4 Rbd. 5 Mk. - s. - 5 Rbd. 2 Mk. - s. 4 Rbd. 2 Mk. - s. - 4 Rbd. 5 Mk. - s. Havre . . Td. Ærter . . Td. 9 Rbd. - Mk. - s. - 10 Rbd. - Mk. - s. Røget Flesk Lpd. 2 Rbd. 2 Mk. - s. - 2 Rbd. 3 Mk. 8 s. Grøns. dito Lpd. 1 Rbd. 2 Mk. - s. - 1 Rbd. 2 Mk. 8 s. Smør. Pund. - Rbd. 1 Mk. 8 s. - : Rbd. 1 Mk. 12 s. Æg . . Snesen - Rbd. 1 Mk. 8 s. - - Rbd. 1 Mk. 12 s. Com bekjener er er evisk Digt: Adam og Eva, den noveDigters sidste, allerede før dets udgivelse berømte Vært. Immanuel! Du Aand fra en høiere Zone! J tidlige Morgen Paa Danias Blomster du hvilte: Hun hørte din evige Tone, Og glemte selv Sorgen Og smilte. Med Længsel i TankeMed Stolthed i funklende ØieHun saae dig at vanke. Jmellem Germanias HøieOg hørte dig hæve En Stemme, som Præg af dit Indre, Der født skal omsvæve, Saalænge som Nordstjerner tindre, Og Guddommens Toner. Om Adam og Evag) erindre. - Dem monne du siunge Af Tid og af Sorger usvækket; Da blev dig for tunge, De Lænker af Støv, som dig dækked: J Danias Favn Du sidst vilde hvile paa Jorden; Du bar hendes Navn, Og bar det til Hæder for Norden, Og for hendes Savn. Du selv en Erstatning var vorden; Men Støvlænken brast, Til Aandernes Kilde opsvang sig din Aand, Og Haabet saa fast Bortflygted af Danias Haand. Nu stirrer hun fremMed sørgende Blik mod dit HjemOg sender sin Yndling med Suk fra sin SjælVeemodig Farvel: Forklarede Aand! Dit himmelske Hjem har du fundet, Dit Minde til Jorden er bundet Med jordisk Udødelighed! Dit Navn skal opstige. Til Stjernernes straalende Rige, Og smile mod Slægterne ned! Hvor Holberg og Schiller omsvæve Skal du Harmonierne hæve J dyb og ukrænkelig Fred. Hollard Nielsen. fandt er et enisk Digt: Adam og Ana den adelige. dste, allerede før dets udgivelse berømte Vært. 651. issements. I Henhold til Plakaten af 15 denne Maaned, og i Overeensstemmelse med det Kongelige danske Kancellies Cirkulair af samme Dato, bliver det samtlige af Odense, samt forrige Assens og Hindsgavls Amter udskrevne Mandskab, der have Douceur= og Undermunderingspenge tilgode for Aarene 1818, 1814. og 1815, eller deres Arvinger, herved indkaldt til at møde inden 12 Uger fra Dato paa Stiftamtmandskabets Kontoir her i Staden, for at modtage de Stiftet fra vedkommende Regimenter og Korpser tilhændekomne Afregninger, og derhos at medbringe deres Skyldbøger eller Jurolleringspasse eller anden Legitimation til Beviis for, at de ere de rette Vedkommende, til hvilke Afregningerne blive at udlevere, da uden behørig Legitimation Afregningerne ikke kan ventes udleverede, hvorefter Beløbet, efter de udleverede Afregninger vil blive udbetalt paa vedkommende Amtstuer, eller liqvideret i resterende Landskat, dog kan Mandskabet, som opholder sig i Odense Amt, ogsaa henvende sig til vedkommende Herredsfoged, der optegner Paagieldendes Navn og hvad Legitimation, der haves for at han er den til Afregningen berettigede, hvorefter Afregningen skal blive Herredsfogden tilstillet for at udleveres Vedkommende. Det bemærkes at Udleveringen af Afregningerne herfra finder Sted hver Mandag og Torsdag Formiddag, indtil de forestaaende 12 Uger ere udløbne, og at det Mandskab, som ei har meldt sig om deres Afregnings Udlevering, inden bemeldte Tids Forløb, er ifølge de i den citerede Plakat indeholdende Bestemmelser, uberettigede til siden at paastaae samme udleverede, eller fordre godtgjort hvad de derefter maatte have tilgode. Det Mandskab, som i bemeldte 5 Aar have været til Tjeneste ved efternævnte Kompagnier, ved hvilke ingen Afregninger have kunnet opgjøres af Mangel paa Lønningsbøger, nemlig: Det 1ste Liv-Regiments 3die Bataillons 2det Kompagnie og 14de Bataillons 1ste, 2det og 3die Jæger=Kompagnie. Dronningens Liv=Regiments 3die Bataillons 1ste Kompagnie, samt 4de Bataillons 1ste og 4de Kompagnie. Det Fyenske Jnfanterie-Regiments 3die og 4de Bataillons samtlige 10 Kompagnier. Det Jydske Jæger=Korpses 1ste Bataillons 2det, 3die og 4de Kompagnie. Det Slesvigske Jæger=Korpses 2den Bataillons 3die, 4de og 5te Kompagnie. Det forrige Jydske Skarpskytter=Korpses 2den Bataillons samtlige 5 Kompagnier Det forrige Ærøiske Auxiliair=Kompagnie. haver forinden indeværende Aars Udgang, under Tab af deres Fordring, at melde sig hos det, deres Opholdsted nærmest garnisonerende Infanterie-Regiment eller Jæger=Korps, og aflevere deres ihændehavende Afregningsbøger til saadant Regiments eller Korpses Chef eller Kommandeur, for at faae samme forsynet med befalet Paategning om, hvad Mandskabet. har tilgode i Douceur- og Undermunderingspenge, hvorefter disse dermed kan melde sig ved vedkommende Amtstue eller Kongelig Kasse, for at faae deres derefter tilgodehavende Douceurog Undermunderingspenge liqviderede i deres resterende Landskal eller kontant udbetalte. Derimod tilkjendegives de Mandskaber af bemeldte Kompagnier, som ikke maatte være forsynede med Afregningsbøger, at, da de saaledes ikke paa anordnet Maade kunne godtgjøre at have Douceur= eller Undermunderingspenge tilgode, og saadant heller ikke er mueligt paa anden Maade at faae oplyst, saa maa alt Krav paa deres Side i denne Henseende bortfalde. Odense i Fyens Stiftamtmandskab den 29 October 1826. Cederfeld de Simonsen."
9587,Kateketisk Magasin,Catechetical Magazine,J.C. Wegener,ode_081725,1827-01-17,"Fra Pressen er udkommet: Kateketisk Magasin af J. C. Wegener, Forstander for det Kongelige Skolelærer-Seminarium paa Joenstrup. Første Binds andet Hefte, indeholdende følgende Katekisationer: 1) Den ægtekristelige Menneskekjærlighed bør være ufortrøden, virksom, uegennyttig og viis 2) Om de Glæder, den sande Menneskekjærlighed skjænker os 5) Om Guds Almagt; 4) Om Guds Alvidenhed; 5) OmGuds Viisdom; 6) Til Lærebogens 6 Kap. 1. 2. 5, 7) Religion er Menneskets vigtigste Anliggende. - Kateketiske Materialier, Udkast o. s. v. Til Lærebogens 3 Kap. 1. 2. Foranhver særskilt Katekisation findes en Forberedelse, og iøvrigt skal Samlingen indeholde deels Forfatterens egne Arbeider, deels et Valg af Andres, fornemmelig af Prof. Dinters Unterredungen. Den opmuntrende Deeltagelse, hvormed første Hefte er modtaget, lader haabe, at et for Skolevæsenet saa vigtigt Foretagende vil faae heldig Fremgang. Magasinet udkommer i tvang, løse Hefter og med hvert Bind skal følge særskilt Hovedtitel og Jndholdsliste. Bogladeprisen paa dette Hefte (9 1/2 Ark 8vo) er 5 Mk. 8 s. indheftet i kouleurt Omslag; for dem, som subskribere paa Fortsættelsen, 4 Mk. 4 s. - Tredie Hefte, hvorved første Bind sluttes, er under Pressen og udkommer med det første. Skrivtet faaes og Subskription modtages fremdeles : i Kjøbenhavn hos Hr. Hofboghandler Schubothe og paa den Gyldendalske Boglade, i Aalborg hos Hr. RottbølSadolin, i Aarhuus hos Hr. Jessen, i Randers hos Hr. Elmenhoff, i Ribe hos Hr. Ramsing, i Viborg hos Hr. Dons, i Sorøe hos Hr. F. Holm, i Nyborg hos Hr. Buschsamt hos Forlæggeren S. Hempel. Odense den 16 Januar 1827."
9588,Forsøg til en Beskrivelse over Ringe Sogn,Attempt at a Description of Ringe Parish,H. Leerbech,ode_081748,1827-01-18,"Fra Pressen er udkommet: Forsøg til en Beskrivelse over Ringe Sogn. af H. Leerbech, Sognepræst for Ringe Menighed. Skriftet, som er 17 1/2 Ark stort i 4to og udarbeidet og trykifølge Hs. Excellence Hr. Geheimekonferentsraad v. Bülows Opmuntring og ædelmodige Understøttelse, indeholder, foruden Sognets egentlige Topographie og Beskrivelse af Byer, GaardKirke, Skoler og Hospital, Præster før og efter Reformationen, tillige dets oekonomiske Beskrivelse, i Henseende til Udskiftning Udparcellering, Agerdyrkning, Folkemængde, Gilder og Forlystelser, Levemaade i Mad og Drikke, Fattig- og Skolevæsen, Præstekaldets Jndtægtere. Det sælges for 1 Rbd. i Materie i stivt Hefte 16 s. og indbunden 3 Mk. mere hos mine sæd vanlige Kommissionairer og her paa Adressekontoirets Boglade."
9589,Nordlyset,The Northern Light,S. S. Blicher and J. M. Elmenhoff,ode_082080,1827-02-15,"Nylig har forladt Pressen. Nordlyset. Et Maanedsskrift: S. S. Blicher og J. M. Elmenhoff. Januar Heftet for 1827. Jndhold: Nordlyset. - Fruentimmerhaderen. - Aline. - Femten Fangers Flugt af Revolutionsfængslerne i Lyon. - Scener af Bastillen. - Den pavelige Soldat. - Pierre leGrand, den første Flibustier. - En Aftenunderholdning paa Dagbjerg Dos. - Robin Hod. - Baggesen. Hver Maaned udkommer et Hæfte af i det mindste 6 til Ark, som af Subskribenterne betales med 3 Rbmk. paa Trykpapir. 3 Hæfter udgjøre et Bind og for længere Tid er Subskriptionen ikke forpligtende. Enkelte Hæfter sælges ikke. Man tegner sig i Hovedstadens og Provindsernes bekjendte Boglader; aa 3 ressekontoiret. Hvo, som haver en smuk Myndehvalp af ægte Race at sælge, vilde derom henvende sig til Adressekontoiret, der giver nærmere Oplysning. 10."
9590,Fruentimmerhaderen,The Woman Hater,NO_AUTHOR,ode_082080,1827-02-15,"Nylig har forladt Pressen. Nordlyset. Et Maanedsskrift: S. S. Blicher og J. M. Elmenhoff. Januar Heftet for 1827. Jndhold: Nordlyset. - Fruentimmerhaderen. - Aline. - Femten Fangers Flugt af Revolutionsfængslerne i Lyon. - Scener af Bastillen. - Den pavelige Soldat. - Pierre leGrand, den første Flibustier. - En Aftenunderholdning paa Dagbjerg Dos. - Robin Hod. - Baggesen. Hver Maaned udkommer et Hæfte af i det mindste 6 til Ark, som af Subskribenterne betales med 3 Rbmk. paa Trykpapir. 3 Hæfter udgjøre et Bind og for længere Tid er Subskriptionen ikke forpligtende. Enkelte Hæfter sælges ikke. Man tegner sig i Hovedstadens og Provindsernes bekjendte Boglader; aa 3 ressekontoiret. Hvo, som haver en smuk Myndehvalp af ægte Race at sælge, vilde derom henvende sig til Adressekontoiret, der giver nærmere Oplysning. 10."
9591,Aline,Aline,NO_AUTHOR,ode_082080,1827-02-15,"Nylig har forladt Pressen. Nordlyset. Et Maanedsskrift: S. S. Blicher og J. M. Elmenhoff. Januar Heftet for 1827. Jndhold: Nordlyset. - Fruentimmerhaderen. - Aline. - Femten Fangers Flugt af Revolutionsfængslerne i Lyon. - Scener af Bastillen. - Den pavelige Soldat. - Pierre leGrand, den første Flibustier. - En Aftenunderholdning paa Dagbjerg Dos. - Robin Hod. - Baggesen. Hver Maaned udkommer et Hæfte af i det mindste 6 til Ark, som af Subskribenterne betales med 3 Rbmk. paa Trykpapir. 3 Hæfter udgjøre et Bind og for længere Tid er Subskriptionen ikke forpligtende. Enkelte Hæfter sælges ikke. Man tegner sig i Hovedstadens og Provindsernes bekjendte Boglader; aa 3 ressekontoiret. Hvo, som haver en smuk Myndehvalp af ægte Race at sælge, vilde derom henvende sig til Adressekontoiret, der giver nærmere Oplysning. 10."
