,article_id,date,embedding,n_chunks_orig,clean_category,nøgle,text,category,article_length,characters,embedding_shape,newspaper,label_type,book_announce,comment,predicted_book_announce
437898,ode_197162,1848-03-09,"[ 0.015985    0.01170415 -0.02565979 ... -0.0199482  -0.05720992
 -0.0046457 ]",1,Bekjendtgjørelser,1848-03-09_396218,AVERTISSEMENTS. J den Hempelske Boghandel faaes: Sørgetaler. over Hans Majestæt Kong Christian den Ottende. Høilovlig Jhukommelse.,AVERTISSEMENTS,16,130,[1024],ode,predicted,unknown,,y
299359,ode_058316,1821-09-06,"[ 0.01474685 -0.00190282 -0.01792477 ... -0.01723451 -0.01602092
 -0.00126772]",1,Bekjendtgjørelser,1821-09-06_204517,"Hertugdømmene. Redigeres, trykkes og forlægges af Udgiveren Søren Hempel i Odense. at Torsdagen den 6 September 1821.",Titelblad,17,117,[1024],ode,predicted,y,,
391812,ode_151047,1841-08-27,"[ 0.01718122  0.02227638 -0.02339517 ... -0.01997744 -0.02576452
 -0.01069642]",1,Bekjendtgjørelser,1841-08-27_333355,"AVERTISSEMENTS. Nylig er udkommen: Et Par Ord. Ove Høegh Guldberg. Helliget Sandhed og Retfærdighed af Christian HøeghGuldberg, hans Søn. 21 s. heftet i couleurt Omslag. Tidsskrift for Almueskolevæsenet. Udgivet af Catechet S. C. N. Borch, Student og Skolelærer C. Brohm og Skoleforstander S. Sørensen. Supplementhefte. 18 s. Disse Skrifter erholdes i de fleste Boghandlinger, og i S. Hempel. Odense hos Forlæggeren.",AVERTISSEMENTS,61,416,[1024],ode,predicted,unknown,,y
270782,ode_029718,1816-01-08,"[ 0.01051376 -0.00015301 -0.01919581 ... -0.02416294 -0.07142986
 -0.00535868]",1,Bekjendtgjørelser,1816-01-08_166436,"Odense den 3 Januar 1816. L. Meyer. Nye Kone og af C. Jatobsen, er fremdeles for Subskribenterne og ellers tilkjøbs at erholde i Huset No. 570 i Strædet til Torvet her i Odense. Ligeledes ere Exemplarer af bemeldte Bog at bekomme paa Apotheket i Svendborg, hos Kjøbmand Ørsted i Rudkjøbing og hos Kjøbmand Wagmann i Naskon for den forhenbekjendtgjorte Priis af 6 Rbd. Skrivp. og 5 Rbd. Trip. for hvert Exemplar.",Avertissements,71,411,[1024],ode,predicted,unknown,,y
300487,ode_059445,1821-11-29,"[ 0.01525982  0.02189346 -0.0081832  ... -0.03207079 -0.02938387
  0.00732062]",1,Bekjendtgjørelser,1821-11-29_205980,"Subskription. paa en Oversættelse af Professor Politz's Weltgeschichtfor gebildete Leser und Studierende, 4Theile, ved Professor K. R. Thoring, modtages paa Adressekontoiret, hvor Planen, der tillige indeholder nogle tydske Recensioner, samt oversatte Brudstykker som Prøver af Værket ligger til Eftersyn.",Avertissements,39,305,[1024],ode,predicted,unknown,,y
260507,ode_019429,1813-08-16,"[ 0.01740149  0.00014226 -0.02723275 ... -0.02766964 -0.0379906
  0.03144029]",1,Bekjendtgjørelser,1813-08-16_153148,"Subskription. viisning, der skal begynde hvor samme Forfatters Lærrehøiere Mathematik, udgivet til Selvunderbøger i den elem nære Mathematik ende - modtages herpaa Adressekontoiret, hvor Planen derover er til Eftersyn. at faae til Leie med eller uden Meubler.",Avertissements,37,259,[1024],ode,predicted,unknown,,y
302399,ode_061359,1822-04-30,"[ 2.35962979e-02  1.35770654e-02  9.21927422e-05 ... -8.04496172e-04
 -4.19400558e-02 -9.36223846e-03]",1,Bekjendtgjørelser,1822-04-30_208616,"Avertissemente. Paa Adressekontoiret faaes: Provinzialberichte fur das Jahr 1822, herausgegeben von G. P. Petersen, Prediger zu Lensahn inWaarien, erstes Qvartalheft, imod Subskription paa hele Aargangen. Grundrids af den danske Lovhistorie. Til Brug ved Forelæsninger, af Kolderup Rosenvinge. 1ste Deel, 11 Mk. heftet.",Avertissemente,42,319,[1024],ode,predicted,unknown,,y
345835,ode_104901,1832-08-31,"[ 0.01879785  0.00928159 -0.02280239 ... -0.03225036 -0.03428476
  0.02740341]",1,Bekjendtgjørelser,1832-08-31_270363,AVERTISSEMENTS. Paa Adresselontoiret faaes: Love og Bestemmelser for Væddeløbene i Fyens Stift 1832. 16 s. heft.,AVERTISSEMENTS,16,112,[1024],ode,predicted,unknown,,y
371281,ode_130464,1838-03-22,"[-0.0073069   0.01600259 -0.02176352 ... -0.01338972 -0.01966212
  0.00779326]",1,Bekjendtgjørelser,1838-03-22_305918,"AVERTISSEMENTS. 5838329 7. Onsdagen den 28 Marts holdes Præsteordination i St. Knuds Kirke, Gudstjenesten begynder Kl. 10. Den til personel Kapellan for Giislevog Ellested Menigheder allernaadigst beskikkede Cand. theol. R. Chr. Lehn prædiker, Paa Adressecontoirets Boglade faaes: OR. Almeennyttig Haandbog for Blomsteryndere, M. Ch. Hempel.",AVERTISSEMENTS,45,341,[1024],ode,predicted,unknown,,y
382116,ode_141345,1840-01-14,"[ 0.0061139   0.01374474  0.00138724 ... -0.01063144 -0.02380419
  0.00717779]",1,Bekjendtgjørelser,1840-01-14_320396,"Min Indbydelse har ikke været forgiæves, Siden Anmeldelsen i Avisen No. 4 er endvidere modtaget følgende Bidrag til Danneskjalden St. St. Blicher. 2 Rbd. - SkilFra W. . . . . . . . . . . . . . . 2 7 . . . . . . . . . . . . . . . . . . N. N. . . . . . . . . . 5 - nogle Venner, til hvis Felelse hans herlige Digte saa16 ofte have talet, . . . . Saaledes beløbe sig de særskilte Bidrag nu til 16 Rbd. 16 SkilS. Hempel. Odense d. 14 Jan. 1840.",AVERTISSEMENTS,108,440,[1024],ode,predicted,unknown,,y
241774,ode_000673,1809-03-06,"[ 0.02826558  0.00958003 -0.02797201 ... -0.03697849 -0.04606428
  0.01156902]",1,Bekjendtgjørelser,1809-03-06_129195,"J Aarhuus bortsælges, næstkommende 25 April en betydelig Samling af Bøger, som sal. Hr. Professor og RektoKrarup har efterladt sig. Kataloger kan faaes hos Boghandler Hempel i Odense. Kommissioner for Fraværende modtage Pastor Studsgaard, Konrector Tauber og Adjunct Fleischer i Aarhuus. I Vestergade her i Odense er en Gaard med Baghuus og en liden Haugeplads at faae tilkjøbs, naar Liebhavere henvende sig til Avisexpeditionen.",Avertissements,64,429,[1024],ode,predicted,unknown,,y
295542,ode_054497,1820-11-20,"[ 0.00882879  0.00274521  0.00100659 ... -0.01996242 -0.04149297
 -0.02277321]",1,Bekjendtgjørelser,1820-11-20_199246,"Avertissements. Paa Adressekontoiret faaes: Fortællinger og historiske Noveller af Brulart de Seiller, Grevinde af Genlis, oversatte ved J. H. Lund. 1ste Deel. 3 Rbd. heftet. Agatholles, af Caroline Picher. Oversat ved J. ErnstWegener, Præst og Forstander for det Joenstrupske Seminarium. 11 Deel. 11 Mk. heftet. Familien v. Heidenforsth. Original Roman, udgivenog forlagt af Hofboghandler L. Becken. 1ste Deel. 1 Rbd. heftet.",Avertissements,61,426,[1024],ode,predicted,unknown,,y
379862,ode_139072,1839-08-26,"[ 0.0178176   0.0146855  -0.01401948 ... -0.01289086 -0.024733
  0.01415239]",1,Bekjendtgjørelser,1839-08-26_317358,"Odense den 26 August 1839. Kort Anviisning. til Melk og Flødes fordeelagtigste Behandling til godt Smør. Udgiven af Fyens Stifts patriotiske Selskab og tilegnet Fyens vindskibelige Bønderkoner. For at bidrage til muligst Udbredelse af dette almeennyttige Skrift er foranstaltet særskilte Aftryk, som overlades for 4 Rbs. heftet Exemplaret. Om kort Tid vil Skriftet være at erholde i de fleste Bohandlinger; her i Odense kan det strax faaes paa S. Hempels Boglade. Paa Theatret i Odense opføres:",AVERTISSEMENTS,76,494,[1024],ode,predicted,unknown,,y
317449,ode_076428,1825-10-28,"[ 0.02100122 -0.00426968 -0.02948429 ... -0.02524692 -0.06232663
  0.00589743]",1,Bekjendtgjørelser,1825-10-28_229786,"Nylig har forladt Pressen, Fom Breve til Hr. Pastor N. F. S. Grundtvig. angaaende Fornuft, Aand og Bogstav, Andagtsforsamlinger udenfor Kirken og Muligheden af et Beviis for Guds Tilværelse. Andet Forsøg til sand Christendoms Bestyrkelse mod Tvivl og Vildfarelser. Ved Nic. Faber, Dr. Philos. og Sognepræst for Allested og Veile Menigheder i Fyen. Skriftet (9 1/2 Ark stort i 8vo) sælges for 5 Mk. indheftet hos i Forlæggeren S. Hempel. Odense den 28 October 1825.",Fædrelandet,75,464,[1024],ode,predicted,unknown,,y
341306,ode_100350,1831-08-29,"[ 0.03573814  0.00036472 -0.02682434 ... -0.0087876  -0.03419832
  0.01773197]",1,Bekjendtgjørelser,1831-08-29_263863,"AVERTISSEMENTS. Af det forrige Aar i Kiel udkomne fortrinlige Skrift: ""Pastoraltheologie im Reden an Theologie Studirenden von Claus Harm, vil i Løbet af Vinteren udkomme paa mit Forlag en dansk Oversættelse, besørget af Hr. Pastor Westengaard, som herved foreløbig bekjendtgjøres.",AVERTISSEMENTS,40,281,[1024],ode,predicted,unknown,,y
339727,ode_098771,1831-04-18,"[ 0.01744329  0.0140921  -0.03083828 ... -0.01428367 -0.03622827
  0.01092054]",1,Bekjendtgjørelser,1831-04-18_261593,"J Boeslunde Præstegaard, 1/2 Miil fra Skjelskjør, bortsælges den 25 Mai d. A. og følgende Dage afdøde Pastor Beckmanns Bogsamling, omtrent 2000 Bind, ved offentlig Auction, som begynder og Formiddagen Kl. 10. Bøgerne ere smukt indbundne og vel vedligeholdte. Værkerne ere for størstedelen theologiske, historiske og topografiske, i hvilken sidste Henseende Samlingen endog er sjelden. Forøvrigt findes ogsaa i samme nogle juridiske og landsekonomiske Skrivter samt nogle Skolebøger.",AVERTISSEMENTS,68,482,[1024],ode,predicted,unknown,,y
350152,ode_109244,1833-10-28,"[ 0.03529895 -0.00444906 -0.01859058 ... -0.03337823 -0.06301591
 -0.00602038]",1,Bekjendtgjørelser,1833-10-28_276322,"Paa Adressekontoiret faaes: Lyksalighedslære for Menneskets physiske Liv, eller Kunstenat benytte Livet og tillige bevare og fuldkommengjøre Sundhed, Skjønhed, Legems= og Aandskraft, af C. Hartmann, Dr. og Professor i Medicinen ved Universitetet i Wien; oversat af Dr. Mansa. 1 Rbd. heft.",AVERTISSEMENTS,41,288,[1024],ode,predicted,unknown,,y
427614,ode_186873,1847-01-19,"[ 0.03471632  0.00990004 -0.02014689 ... -0.03520383 -0.06577713
  0.00381722]",1,Bekjendtgjørelser,1847-01-19_382183,"Odense den 19 Jan. 1847. Til Almuebibliotheker kan erholdes en betydelig Samling af ældre og nyere Skrifter, i den danske Litteratur, i den Hempelske Boghandel.",AVERTISSEMENTS,25,160,[1024],ode,predicted,unknown,,y
422684,ode_181939,1846-05-28,"[ 0.01835226  0.00330212 -0.01452337 ... -0.0359126  -0.02354431
  0.00065714]",1,Bekjendtgjørelser,1846-05-28_375671,"AVERTISSEMENTS. 58465297 1/2. St. W. 4 X. 9 1/2. - . - . Nylig har forladt Pressen; Oplysninger og bemærkninger Afbetjening i Bondesagen, med nogle Hentydninger paa Kjøbstadmandens Stilling, af P. Rasmussen, Underrets=Procurator i Rudkjøbing. 40 s. heftet. - Skriftet faaes i de vigtigste Boglader i Danmark og Norge, og i Odense hos Forlæggeren den Hempelske Boghandel.",AVERTISSEMENTS,57,370,[1024],ode,predicted,unknown,,y
317750,ode_076729,1825-11-25,"[ 0.00395914  0.01424263 -0.0201341  ... -0.03328549 -0.04700915
 -0.00573712]",1,Bekjendtgjørelser,1825-11-25_230231,"Tilskikkelse og Hesten fra Arabien. To originale Fortællinger af Professor L. Kruse. 9 Mk. heftet. En duelig Seminarist, der, foruden de almindelige Skolevidenskaber, kan undervise i Tydsk og Tegning, kan blive antaget fra 1 Januari næstkommende. De herpaa reflekterende ville behage snarest muligt at aflægge en Billet paa Adressekontoiret, mærket G. H.",Udenlandske Blandinger,52,354,[1024],ode,predicted,unknown,,y
307016,ode_065980,1823-05-05,"[ 0.02303368  0.0105268  -0.02411329 ... -0.01633868 -0.03884257
  0.02057217]",1,Bekjendtgjørelser,1823-05-05_215067,"Dannevang, dansk Folkesang, komponeret af Bay til Pianoforte. Gerlach, Favorit=Dandse for 2 Violiner, 5 Mk. for 2 Fløiter, 3 Mk. Jensens Variationer for Fløite. I. I. Liv. 8 Mk. Ægte og friske Romanske og overspundne Strænge til Violoncel. Violin, Bratsch, og Guitail, Staal- og Messing, Claveer=Strænge, ægte chinesiske Qvinier og præpareret Califonium. Faaes hos C. F. Busch i Nyborg.",Titelblad,59,386,[1024],ode,predicted,unknown,,y
344342,ode_103405,1832-04-27,"[ 0.04483148  0.01184748 -0.02451129 ... -0.02581109 -0.03903968
 -0.01350179]",1,Bekjendtgjørelser,1832-04-27_268150,"Paa Adressekontoiret faaes: Dr. Carl Gottlob Hoffmanns Udlæggelse af Spørgsmaalsstykkerne i Luthers lille Katechismo i syv og tyve Bods- og Kommunions=Betragtninger. Atter trykt i Midten af forrige Aarhundrede, nu paany udgivet med faa Forandringer, Udeladelser og Tilsætninger af Claus Harms, Archidiakonus i Kiel. Oversat af H. Jngerslev, Præst i Ørting. 7 Mk. heft. Yttringer og Fædrelandets Forsvarsvæsen, foranledigede ved Kapitain Bloms Skrift Land- og Søemagt."" Af P. Worm, Præst. 24 s. heft.",AVERTISSEMENTS,72,499,[1024],ode,predicted,unknown,,y
330943,ode_089976,1829-02-03,"[-0.00899053 -0.00269748 -0.00727416 ... -0.01715848 -0.03636256
  0.0084634 ]",1,Bekjendtgjørelser,1829-02-03_249093,Til samme Legat sælges ligeledes Valgte Stykker af den græske Anthologiet af Hs. Høiærværdighed Hr. Biskop Dr. Plum for 1 Rbd. Sedl. Stk.,AVERTISSEMENT S,23,137,[1024],ode,predicted,unknown,,y
302225,ode_061185,1822-04-18,"[ 0.02743245  0.02032171 -0.02960122 ... -0.03447492 -0.05514042
 -0.03340386]",1,Bekjendtgjørelser,1822-04-18_208374,"Regnskab over Nationalbankens Jnd tægter og Udgivter for Bankaaret fra 1 August 1820 til 31 Juli 1821, tilligemed vedføiet Forklaring, som viser Bankens Status til bemeldte 31 Juli. 3 Mk. heftet.",Avertissements,31,195,[1024],ode,predicted,unknown,,y
399107,ode_158346,1842-11-10,"[ 0.02987174  0.01740878 -0.01030387 ... -0.02569188 -0.04871463
  0.01786145]",1,Bekjendtgjørelser,1842-11-10_343201,"Theatret i Odense. Fredagen den 11 Novbr.: Fabrikanten, Skuespil i 3 Acter af Emile Souvestre, oversat af Jfr. Beyer; derefter: Under Laas og Lukke, Vaudeville i 1 Act, bearbeidet efter det Franske; til Slutning: Mikkels Kjærlighedshistorier i Paris, VaudevilleMonolog af H. C. Andersen. Næste Forestilling gives paa Søndag. - NB. De, som ønske at abonnere faste Loge= eller Balconpladser, ville behageligen henvende sig til Hr. KæmJ. Müller. nercasserer Haugsted.",AVERTISSEMENTS,69,464,[1024],ode,predicted,unknown,,y
287409,ode_046358,1819-04-15,"[ 0.01387141 -0.00124642 -0.02833158 ... -0.02667321 -0.03266283
  0.00366288]",1,Bekjendtgjørelser,1819-04-15_188269,"Subskription. Hr. Overauditeur Paysen i Rendsborg agter at udgive et Værkunder Titel: Den danske militaire Criminairets Grundsætninger. Planen ligger til Eftersyn her paa Adressekontoiret, hvor Subskription paa Værket ogsaa modtages.",Avertissements,30,233,[1024],ode,predicted,unknown,,y
408127,ode_167372,1844-04-24,"[ 0.00274553  0.00684091 -0.02701658 ... -0.03378205 -0.03863515
  0.03220962]",1,Bekjendtgjørelser,1844-04-24_355610,"J den Hempelske Boghandling modtages Subskription paa Pariser Moden=Journal Herrnkleidermacher. Hver 14de Dag udgaaer et Hefte, ledsaget med Afbildninger af de nyeste Moder og Beskrivelse over disse, samt Tilskjæringsmønstre m.m. Qvartalet koster 9 Mk. 271.",AVERTISSEMENTS,35,257,[1024],ode,predicted,unknown,,y
333216,ode_092250,1829-09-10,"[ 0.03563457  0.01495452 -0.02923659 ... -0.04184689 -0.03175978
 -0.00547198]",1,Bekjendtgjørelser,1829-09-10_252376,"Torsdagen den 27 August forsvarede Hr. Pastor Gerhard, Peter Brammer, ord. Katechet i Nakskov, i Regentskirken. sin for Licentiatgraden i Theologien skrevne Afhandling de Christianis sancti Johannis babtist commentationes (particula prior).",Fædrelandet,31,240,[1024],ode,predicted,unknown,,y
253858,ode_012770,1811-12-23,"[ 0.03139868  0.00024017 -0.03661124 ... -0.02640555 -0.04444604
  0.0020024 ]",1,Bekjendtgjørelser,1811-12-23_144846,"J den Hensigt, at tilveiebringe sligt et simpelt og brugbart Hjelpemiddel, er denne Dagbog udgivet, hver man under 3 HovedRubriker kan anføre enhver muelig Slags Jndtægt og Udgivt for sig selv, og ved Aarets Udgang drage Balancen imellem begge. Videre Anviisning til Brugen er givet i Bøgen selv, som sælges her paa Adressecomtoiret indheftet i beqvem Lommeformat for 4 Mk. 8 s. got Skrivpapiir og 1 Rd. fiint Papir Expl. S. Hempel.",Avertissements,72,432,[1024],ode,predicted,unknown,,y
258387,ode_017303,1813-02-09,"[ 0.02127501  0.00838976 -0.02377532 ... -0.0192698  -0.03370557
 -0.03186472]",1,Bekjendtgjørelser,1813-02-09_150442,"Paa Adressekontoiret faaes: Reinhardts System i den Fristelige Moral, 4de Vind. Begtrups Beskrivelse over Agerdyrkningen i Danmark 7de Deel, eller Nørrejydland, 3die Deel. Subskribenterne ville behage at lade deres Exgl. afhente. Clio, udgivet af J. K. Høst, 1ste Hefte, Tabel, som viser hvad Rigsbankdaler Sølvværdie udjøi Rbdl. Navneværdie, efter forskjellige Kourser, af N. Søndergaard. Om vort nye Penge- og Finantsvæsen.",Avertissements,60,425,[1024],ode,predicted,unknown,,y
332856,ode_091890,1829-08-04,"[ 0.02516239  0.02891417 -0.01026037 ... -0.01301152 -0.03301865
 -0.01091578]",1,Bekjendtgjørelser,1829-08-04_251847,Paa Adressekontoiret faaes : Eventyreren og den skjønne Tuneserinde af Forfatteren til Rinaldo Rinaldini. 8 Mk. heft. Digtninge af H. D. Brink=Seideling. 10 Mk. paa Skrive og 7 Mk. paa Trykpapir. Beskrivelse over Kjøbenhavn. Veiviser for Reisende. 2det Oplag. 4 Mk. 8 s. heft. Miniaturbibliothek for Moerskabslæsning. 1ste Hefte. 12 s.,AVERTISSEMENTS,51,335,[1024],ode,gold,unknown,,y
275908,ode_034848,1817-01-03,"[ 0.01930984 -0.01150008 -0.04808775 ... -0.02134153 -0.03454831
 -0.00036409]",1,Bekjendtgjørelser,1817-01-03_172989,"Paa de Hr. Loles Musik-Forlag modtages stedse Kommissioner for Fyen og Om-Øerne hos Færgeløbskasserer, N. Møller i Nyborg.",Avertissements,18,122,[1024],ode,predicted,unknown,,y
351382,ode_110494,1834-02-25,"[ 0.02323361  0.01175528 -0.04177816 ... -0.02269834 -0.04584516
  0.00103925]",1,Bekjendtgjørelser,1834-02-25_278031,"Den forevigede Schleiermacher skal paa sin Dødseng have givet Præsten Jonas ved Nicolai Kirken i Berlin det Hverv, at ordne hans Kollegiehæfter, og at udgive dem tilligemed de af hans øvrige Papirer, der forekomme ham at være skikkede til Offentliggjørelse.",Udenlandske Blandinger,40,257,[1024],ode,predicted,unknown,,y
365372,ode_124531,1837-02-24,"[ 0.00450173 -0.01438625 -0.01518215 ... -0.0185243  -0.03714987
 -0.0013238 ]",1,Bekjendtgjørelser,1837-02-24_297830,Wiborg. Jdag er udkommet: Bidrag til Tidshistorien. Et Ugeblad. Ne 8. Jndhold. Den 30ologiske Have i London.,AVERTISSEMENTS,17,108,[1024],ode,predicted,unknown,,y
271513,ode_030449,1816-02-29,"[ 0.03315709  0.01987248 -0.02709502 ... -0.0370805  -0.05221097
 -0.01585981]",1,Bekjendtgjørelser,1816-02-29_167376,"Paa Vestergade i Huset No. 223 kan bekommes nye gode Dør=Sivmattet og Riiskoste. Paa Adressekontoiret faaes. Tvende Prædikener, holdne i St. Knuds Kirke i Odense den 31 December 1815 og 1 Januar 1816 af Dr. og Stiftsprovst Tetens, Ridder af Danebrog. Efter Anmodning trykte og sælges til Fordeel for de Brandlidte i Narstal. Prisen er 1 Rbdlr. for Expl. indheftet, eller hvad Mere Nogen ellers maatte ville give til forbemeldte velgjørende Bestemmelse.",Avertissements,72,452,[1024],ode,predicted,unknown,,y
397239,ode_156477,1842-07-21,"[ 0.00947822  0.00421242 -0.03187555 ... -0.03139007 -0.03498164
  0.02562375]",1,Bekjendtgjørelser,1842-07-21_340720,"En Jomfrue, som i 5 Aar har conditioneret som Lærerinde, ønsker sig anbragt i samme Fag. Hun giver Underviisning i Dansk, Tydsk, Fransk, Tegning, Regning, Skrivning, samt alle brugelige Haandarbeider. Den bedste Rekommendation fra det Sted, hvor hun har været, forevises. De herpaa Reflecterende vilde henvende sig paa Adressecontoiret med en Billet, mærket S. A.",AVERTISSEMENTS,55,363,[1024],ode,predicted,unknown,,y
248014,ode_006920,1810-07-30,"[ 0.04203185  0.00575599 -0.0413548  ... -0.01609265 -0.01267803
  0.00143656]",1,Bekjendtgjørelser,1810-07-30_137481,"Smaae Regnetavler til Brug i Landsbyeskoler anvises tilkjøbs fra Adressecomtoiret. Paa Adressecomtoiret faaes. Er Nordens Forening ønskelig? Et Ord til det Svenske Folk af N. F. S. Grundtvig, for 12 s.",Blandede Efterretninger,31,201,[1024],ode,predicted,unknown,,y
346753,ode_105819,1832-11-23,"[ 0.0372588   0.01270359 -0.019177   ... -0.01918635 -0.05812765
 -0.01304225]",1,Bekjendtgjørelser,1832-11-23_271655,"Wiborg. Paa Adressekontoiret faaes: Om Overformynderievæsenets Bestyrelse i Danmark (uden for Kjøbenhavn). En Haandbog for Overformyndere, af H. F. B. Tørslev, Fuldmægtig. 5 Mk. heft.",AVERTISSEMENTS,25,183,[1024],ode,predicted,unknown,,y
393462,ode_152698,1841-12-09,"[ 0.03336946  0.00725124 -0.02104259 ... -0.02276936 -0.07139926
 -0.0254552 ]",1,Bekjendtgjørelser,1841-12-09_335546,"Mit Lager, som i denne Tid er bleven betydeligt foroget med nye Varer og navnlig i disse Dage er bleven forsynet med et smukt Udvalg af moderne til Jule- og Nytaarsgaver passende Sager, holder jeg et æret Publikum anbefalet. Heinr. Schmidt.",AVERTISSEMENTS,41,240,[1024],ode,predicted,unknown,,y
434142,ode_193405,1847-10-07,"[ 0.00022462  0.01875081 -0.01759362 ... -0.03172184 -0.03561961
 -0.01148174]",1,Bekjendtgjørelser,1847-10-07_391085,"AVERTISSEMENTS. Nylig er udkommen: Kjerlighedens Gierninger. Nogle christelige Overveielser i Talers Form, af S. Kierkegaard, 2 Rbd. 5 Mk. 8 s. Steffens Volks=Kalender fiir 1848. Hempelske Boghandel. 60 s. Faaes i den J alle Boglader faaes: Pastor J. C. Jensens Anviisning til et velindrettet Landbrug for Bondestanden. Et Priisskrift. Andet forbedrede Oplag. Jndb. 1 Rbd. 48 s.",AVERTISSEMENTS,57,378,[1024],ode,predicted,unknown,,y
421672,ode_180926,1846-04-14,"[ 0.02145755  0.01700129 -0.02653715 ... -0.03204179 -0.05127097
 -0.00192437]",1,Bekjendtgjørelser,1846-04-14_374325,"AVERTISSEMENTS. Efter et kort Sygeleie bortkaldte Gud, Onsdagen den 8 April, under et Besøg paa Christiansdal, min elskede Moder Frue Cancellieraadinde Bolette Schouboe i en Alder af 76 Aar, hvilket sørgeligst bekjendtgjøres for Slægt og Venner, paa egne og fraværende Sødskendes Vegne af hendes dybtsørgende Datter Odense den 9 April 1846. L. Petersdorff. Psalmebøger, Nye Testamenter og Bibler, elegante og simpelt indbundne, faaes til billige Priser i den Hempelske Boghandel.",AVERTISSEMENTS,70,479,[1024],ode,predicted,unknown,,y
264551,ode_023475,1814-09-06,"[ 0.03422861  0.01622667 -0.02805826 ... -0.02782835 -0.0480385
 -0.02628522]",1,Bekjendtgjørelser,1814-09-06_158304,"Til Horatzes Værker, med Oversættelse ved Jakob Baden, anviser Adressekontoiret en Kjøber.",Avertissements,12,90,[1024],ode,predicted,unknown,,y
450138,thi_006867,1827-08-31,"[ 0.04372489 -0.00789052 -0.01545499 ... -0.0230987  -0.02943844
  0.0254476 ]",1,Udenlandsk,1827-08-31_9672,"J Edinburg svede allerede Presserne under en ny Udgave af Walter Scotts Napoleons Levnet, med talrige Forbedringer, Tilsætninger, Udeladelser og Berigtigelser. Den bliver 6 Bind i 8vo. 1) Hr. John Lee Stevens i Plymouth har opfundet en Methode, hvorved Dampskibenes Hurtighed forøges, og Brændematerialiet oven kjøbet bespares.",Blandinger,47,327,[1024],thi,predicted,y,,
505587,thi_062454,1846-02-24,"[ 0.03166683  0.01897735 -0.0179887  ... -0.01180709 -0.04418347
  0.00051619]",1,Bekjendtgjørelser,1846-02-24_79094,"AVERTISSEMENTS. Søndagen den 1ste Marts agter en Forening af Damer og Herrer at opføre i et veldædigt Oiemeed: Frierens Besøg, Lystspil i 1 Act af Scribe. Derefter. Den Stundesløse, Comedie i 3 Acter af Holberg.",AVERTISSEMENTS,35,211,[1024],thi,predicted,unknown,,y
475917,thi_032729,1837-03-04,"[ 0.01794344  0.02236755 -0.02031006 ... -0.02752584 -0.04684747
  0.01962038]",1,Bekjendtgjørelser,1837-03-04_42578,"AVERTISSEMENTS. Hvor en duelig Snedkersvend strax kan erholde Arbeide, og det maaskee for hele Sommeren, anvises fra Redactionen. Prof. J. M. Thiele om den danske Villedhugger Bertel Thorvaldsen"" og en Fortegnelse over hans Arbeidet, ligge til behagelig Eftersyn hos Redactionen.",AVERTISSEMENTS,40,279,[1024],thi,predicted,unknown,,y
494489,thi_051331,1843-02-18,"[ 0.02495829  0.00585185 -0.00958177 ... -0.01588001 -0.00878579
  0.01364506]",1,Bekjendtgjørelser,1843-02-18_65293,"Ledige Embeder. Ordineret Catechet og første Lærer-Embedet i GrenaaLøn 6 Tdr. Rug og 10 Tdr. Byg in natura, 200 Rbd. Sølv, Høitidsoffer af Menigheden, fri Bolig forsig og Familie, 1 1/2 Favne Brænde og 20 Læs Tørv a 30 Snese, frit Græs og Foder til en Ko, samt Brugen af 9 1/2 Td. Land, som forhen havde tilliget det nedlagte residerende Capellani. Catecheten beskikkes med den Forpligtelse, at underkaste sig de Forandringer, som Skolevæsenets senere Organisation maatte medføre.",Indenlandsk,78,480,[1024],thi,predicted,unknown,,y
452179,thi_008913,1828-05-13,"[ 0.01428758  0.00457733 -0.01091194 ... -0.02786309 -0.0426819
  0.00792875]",2,Jndenlandsk,1828-05-13_12249,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D.",Indenlandsk,121,820,[1024],thi,predicted,y,,
