,original_title,translated_title,author,article_id,date,text
64,"Maries=Lund, et poetisk Malerie","Maries=Lund, a Poetic Painting",Olavius,aar_070829,1817-01-17,"Hos Undertegnede faaes : Maries=Lund, et poetisk Malerie af Olavius, heftet 4 Rbmk. Samling af de vigtigste Forordninger, Plakater, Rescriper o. s. v. Landmilicevæsenet, Søe-Sessions-Sagerne m. m. som ere udkomne indtil Aarets Udgang 1815, tillige med et Anhang, indeholdende de Anordninger, som ere udgivne i Aaret 1816, ved C. Sørensen, Prøve=Prekurator, i r. m. 7 Rbd. J. Jessen."
65,"Samling af de vigtigste Forordninger, Plakater, Rescriper o. s. v.","Collection of the Most Important Ordinances, Posters, Rescripts, etc.",NO_AUTHOR,aar_070829,1817-01-17,"Hos Undertegnede faaes : Maries=Lund, et poetisk Malerie af Olavius, heftet 4 Rbmk. Samling af de vigtigste Forordninger, Plakater, Rescriper o. s. v. Landmilicevæsenet, Søe-Sessions-Sagerne m. m. som ere udkomne indtil Aarets Udgang 1815, tillige med et Anhang, indeholdende de Anordninger, som ere udgivne i Aaret 1816, ved C. Sørensen, Prøve=Prekurator, i r. m. 7 Rbd. J. Jessen."
66,"Landmilicevæsenet, Søe-Sessions-Sagerne m. m.","The Land Militia, Sea Session Cases, etc.",NO_AUTHOR,aar_070829,1817-01-17,"Hos Undertegnede faaes : Maries=Lund, et poetisk Malerie af Olavius, heftet 4 Rbmk. Samling af de vigtigste Forordninger, Plakater, Rescriper o. s. v. Landmilicevæsenet, Søe-Sessions-Sagerne m. m. som ere udkomne indtil Aarets Udgang 1815, tillige med et Anhang, indeholdende de Anordninger, som ere udgivne i Aaret 1816, ved C. Sørensen, Prøve=Prekurator, i r. m. 7 Rbd. J. Jessen."
67,"Anhang, indeholdende de Anordninger, som ere udgivne i Aaret 1816",Appendix Containing the Regulations Published in the Year 1816,NO_AUTHOR,aar_070829,1817-01-17,"Hos Undertegnede faaes : Maries=Lund, et poetisk Malerie af Olavius, heftet 4 Rbmk. Samling af de vigtigste Forordninger, Plakater, Rescriper o. s. v. Landmilicevæsenet, Søe-Sessions-Sagerne m. m. som ere udkomne indtil Aarets Udgang 1815, tillige med et Anhang, indeholdende de Anordninger, som ere udgivne i Aaret 1816, ved C. Sørensen, Prøve=Prekurator, i r. m. 7 Rbd. J. Jessen."
68,en Bondes Levnetsbeskrivelse,A Farmer's Life Description,Peder Knudsen Ruus,aar_044400,1809-07-29,"Peder Knudsen Ruus, en Bondes Levnetsbeskrivelse i meerende Fortæll. for Almuen ved Hr. Provst Rasch, Sognep, i Harritzlew, koster 20 sk.; endeel Tegne, Brodeer- og Strikke Mynstere, endeel Beregnings Tabell. over forskiell. Mynter; rigtige udregnede Vexel Tabell.; en nye Lærebog i Krigs Videnskaberne med flere nye Literatur=Sager ere at faae hos Schytte."
69,Beskrivelse over det forhenværende Kongel. Slot Christiansborg,Description of the former Royal Castle Christiansborg,NO_AUTHOR,aar_003729,1795-09-16,"Her paa Adresse=Contoiret faaes tilkiøbs: Beskrivelse over det forhenværende Kongel. Slot Christiansborg med sammes betydeligste Mærkværdigheder, hvortil følger en illumineret Grundtegning, heftet. . 8. Samme, uheftet og uillumineret = 6 s. Digte af Anton Frantz Just til Strandet, 12 og et halv Ark stor, foruden Tittelkobber, paa Trykpapiir . . 3 Mk. Paa Skrivpapiir. 4 Mk. Topographie over Wium Præstekald af N. Blicher = . 3 Mk. 1."
70,Digte,Poems,Anton Frantz Just,aar_003729,1795-09-16,"Her paa Adresse=Contoiret faaes tilkiøbs: Beskrivelse over det forhenværende Kongel. Slot Christiansborg med sammes betydeligste Mærkværdigheder, hvortil følger en illumineret Grundtegning, heftet. . 8. Samme, uheftet og uillumineret = 6 s. Digte af Anton Frantz Just til Strandet, 12 og et halv Ark stor, foruden Tittelkobber, paa Trykpapiir . . 3 Mk. Paa Skrivpapiir. 4 Mk. Topographie over Wium Præstekald af N. Blicher = . 3 Mk. 1."
71,Topographie over Wium Præstekald,Topography of Wium Parish,N. Blicher,aar_003729,1795-09-16,"Her paa Adresse=Contoiret faaes tilkiøbs: Beskrivelse over det forhenværende Kongel. Slot Christiansborg med sammes betydeligste Mærkværdigheder, hvortil følger en illumineret Grundtegning, heftet. . 8. Samme, uheftet og uillumineret = 6 s. Digte af Anton Frantz Just til Strandet, 12 og et halv Ark stor, foruden Tittelkobber, paa Trykpapiir . . 3 Mk. Paa Skrivpapiir. 4 Mk. Topographie over Wium Præstekald af N. Blicher = . 3 Mk. 1."
72,Badens alphabetisk Ordbog over fremmede Ord,Baden's Alphabetical Dictionary of Foreign Words,NO_AUTHOR,aar_086599,1821-02-24,"Hos Radame Munck paa Badstuegade er strax til meubleret Værelse at faae til Leie, Badens alphabetisk Ordbog over fremmede Ord, er nedsat til 21 Mk. indbunden i S. og T, haves i Aarhuus hos Boghandler Jessen. Sammesteds faaes 1 Expl. af Videnskabernes Selskabs Kort over Siælland for billig Priis."
73,Kort over Siælland,Map of Zealand,NO_AUTHOR,aar_086599,1821-02-24,"Hos Radame Munck paa Badstuegade er strax til meubleret Værelse at faae til Leie, Badens alphabetisk Ordbog over fremmede Ord, er nedsat til 21 Mk. indbunden i S. og T, haves i Aarhuus hos Boghandler Jessen. Sammesteds faaes 1 Expl. af Videnskabernes Selskabs Kort over Siælland for billig Priis."
74,Om Betydningen af den christelige Kirkes Bekjendelse,On the Significance of the Christian Church's Confession,C. C. Boisen,lol_074089,1835-02-24,"Damernes Pynt- og Conversations=Æske (tildeels efter Pariser-Snit). Priis 12 s. Fingersproget, med en Kobberplade indeholdende 27. stukne Haandfigurer. Denne interessante Udgave faaes for 24 s. Udkommen er: Om Betydningen af den christelige Kirkes Bekjendelse, en Critik af Magister Møllers Futhersk christelige Stridsskrivt imod Pastor Grundtvig, af C. C. Boisen. - Faaes for 3 Mk. hos Giegengack i Mariebo."
75,Kjærligheds-Almanak for smukke Piger og Koner,Love Almanac for Beautiful Girls and Wives,NO_AUTHOR,lol_073809,1835-01-06,"Bekjendtgjørelser. Literatur. Fra Pressen i Kjøbenhavn er udkommen og faaes hos Giegengack i Mariebo: 1. Kjærligheds-Almanak for smukke Piger og Koner &c. Den indeholder, hvorledes Man bedst kan insinuere sig i Kjærlighedssager; hvormange Gange der kan kysses i een Time, o. s. v. Priis: 12 Skilling. Skomageren i Paradiis og Skrædderen i Helvede. En Vaudeville. 12 Skilling. Hos Giegengack i Mariebo faaes: 1. Hemmelig Herebog. Et Selskabspil, hvorved Man paa en forunderlig og morende Maade, ved at oplægge et heelt Spil Kort, kan forudsee sin tilkommende Skjæbne. Priis: 16 Skilling. Det smukke Kjons allernyeste Drømmebog, med vedføiede Tal over Drømmene, der efter Behag kunne vælges i Tallotteriet. 16 Skilling."
76,Skomageren i Paradiis og Skrædderen i Helvede,The Shoemaker in Paradise and the Tailor in Hell,NO_AUTHOR,lol_073809,1835-01-06,"Bekjendtgjørelser. Literatur. Fra Pressen i Kjøbenhavn er udkommen og faaes hos Giegengack i Mariebo: 1. Kjærligheds-Almanak for smukke Piger og Koner &c. Den indeholder, hvorledes Man bedst kan insinuere sig i Kjærlighedssager; hvormange Gange der kan kysses i een Time, o. s. v. Priis: 12 Skilling. Skomageren i Paradiis og Skrædderen i Helvede. En Vaudeville. 12 Skilling. Hos Giegengack i Mariebo faaes: 1. Hemmelig Herebog. Et Selskabspil, hvorved Man paa en forunderlig og morende Maade, ved at oplægge et heelt Spil Kort, kan forudsee sin tilkommende Skjæbne. Priis: 16 Skilling. Det smukke Kjons allernyeste Drømmebog, med vedføiede Tal over Drømmene, der efter Behag kunne vælges i Tallotteriet. 16 Skilling."
77,Hemmelig Herebog,Secret Herebook,NO_AUTHOR,lol_073809,1835-01-06,"Bekjendtgjørelser. Literatur. Fra Pressen i Kjøbenhavn er udkommen og faaes hos Giegengack i Mariebo: 1. Kjærligheds-Almanak for smukke Piger og Koner &c. Den indeholder, hvorledes Man bedst kan insinuere sig i Kjærlighedssager; hvormange Gange der kan kysses i een Time, o. s. v. Priis: 12 Skilling. Skomageren i Paradiis og Skrædderen i Helvede. En Vaudeville. 12 Skilling. Hos Giegengack i Mariebo faaes: 1. Hemmelig Herebog. Et Selskabspil, hvorved Man paa en forunderlig og morende Maade, ved at oplægge et heelt Spil Kort, kan forudsee sin tilkommende Skjæbne. Priis: 16 Skilling. Det smukke Kjons allernyeste Drømmebog, med vedføiede Tal over Drømmene, der efter Behag kunne vælges i Tallotteriet. 16 Skilling."
78,Det smukke Kjons allernyeste Drømmebog,The Beautiful Queen's Latest Dream Book,NO_AUTHOR,lol_073809,1835-01-06,"Bekjendtgjørelser. Literatur. Fra Pressen i Kjøbenhavn er udkommen og faaes hos Giegengack i Mariebo: 1. Kjærligheds-Almanak for smukke Piger og Koner &c. Den indeholder, hvorledes Man bedst kan insinuere sig i Kjærlighedssager; hvormange Gange der kan kysses i een Time, o. s. v. Priis: 12 Skilling. Skomageren i Paradiis og Skrædderen i Helvede. En Vaudeville. 12 Skilling. Hos Giegengack i Mariebo faaes: 1. Hemmelig Herebog. Et Selskabspil, hvorved Man paa en forunderlig og morende Maade, ved at oplægge et heelt Spil Kort, kan forudsee sin tilkommende Skjæbne. Priis: 16 Skilling. Det smukke Kjons allernyeste Drømmebog, med vedføiede Tal over Drømmene, der efter Behag kunne vælges i Tallotteriet. 16 Skilling."
79,Underviisning i Religionen for Ungdommen,Instruction in Religion for Youth,Andreas Krag Holm,lol_015516,1816-02-20,"Underviisning i Religionen for Ungdommen, med Hensyn til den anordnede Lærebog i den Evangelisk-Christelige Religion, af Andreas Krag Holm. Andet forøgede Oplag Kbh. 1813. 4 Rbd."
80,De Franskes Keiser Napoleons Levnet,The Life of the French Emperor Napoleon,J.K.,lol_015224,1816-01-19,"Paa Addresse-Contoiret faaes: De Franskes Keiser Napoleons Levnet, ved J. K."
81,De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser,The Most Important Domestic Events and the Most Remarkable Biographies of Persons,E. Munthe,lol_020651,1817-07-25,"Paa Addresse-Contoiret faaes: De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser, fra de ældste Tider til vore Dage. En Læse- og Lærebog i Fædrelandets Historie, for Begyndere og Ustuderede, ved E. Munthe. Kbh. 1813. 4 Rbd. indb."
82,Nye Kogebog,New Cookbook,NO_AUTHOR,lol_017064,1816-07-26,"Nye Kogebog, eller Anviisning til at koge, bage, stege, indsylte, henlægge, indslagte, anrette, o. s. v. Bogen bestaaer af 31 Capitler, og fortjener især at anbefales for sin Almeenfattelighed og Brugbarhed. Prisen er 5 Rbd. N. V. Ovennævnte Kogebog kan ogsaa faaes hos Hr. Kjøbmand Carlsdorph i Saxkjøbing."
83,Løier Et Brev paa Vers,Laying a Letter in Verse,Niels Tønder Lund Gunnerus,lol_001393,1809-09-29,"Løier Et Brev paa Vers til Joh. Nordahl Bruun, Af Niels Tønder Lund Gunnerus, Kbh. 1807 1 Mk. 4 s. Foraaret, af James Thomson, oversat af PeterFoersom, kongelig Skuespiller, 2 Mk. 12 s."
84,Foraaret,The Spring,James Thomson,lol_001393,1809-09-29,"Løier Et Brev paa Vers til Joh. Nordahl Bruun, Af Niels Tønder Lund Gunnerus, Kbh. 1807 1 Mk. 4 s. Foraaret, af James Thomson, oversat af PeterFoersom, kongelig Skuespiller, 2 Mk. 12 s."
85,Nicolai Kirke i Nakskov paa Nyaarsmorgen 1827,Nicolai Church in Nakskov on New Year's Morning 1827,S. P. Brammer,lol_051191,1827-01-22,"Nicolai Kirke i Nakskov paa Nyaarsmorgen 1827, af S. P. Brammer, faaes heftet for 20 s. hos Bogbinder L. Østerriis i Nakskov."
86,De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser fra de ældste Tider til vore Dage,The Most Important Domestic Events and the Most Remarkable Biographies of Persons from the Oldest Times to Our Days,E. Munthe,lol_037594,1822-11-08,"De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser fra de ældste Tider til vore Dage o. s. v. ved E. Munthe. 3die Oplag, med et Tillæg af Dr. G. L. Baden. Kbhvn. 1820. 16 Mk."
87,De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser,"The Most Important Domestic Events and the Most Remarkable Biographies of Persons, from the Oldest Times to Our Days",C. Munthe,lol_015605,1816-03-01,"De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser, fra de ældste Tider til vore Dage. En Læse- og Lærebog i Fædrelandets Historie, for Begyndere og Ustuderede, ved C. Munthe. Kbh. 1813. 4 Rbd. indb."
88,Alfsol,Alfsol,P. D. Faber,lol_030782,1820-10-20,"De Lysthavende ville behage at henvende dem til Bemeldte, hvor Askort afsluttes om samme, Professor Vorters Tugenspiegel, der udgjør tredie Bind af Sagen der Borzeit, har jeg forhen i mine yngte Aar forsøgt paa at oversætte; men jeg har ikke formaaet det da Bogen er forfattet i et Sprog, som fødte Kydskere og dannede Mennesker, have ofte havt Ondt ved at forstaae. Over ættelsen er nu færdig. Den vil udgjøre omtrent 30 Ark, og sælges til dem, der tegne sig derfor, for 3 Rbd. Sedler. Den udkommer i 3 Dele. Den første til Nytaar, og betales med 1 Rbd.; efter 3 Maaneder, den anden Deel, og ligeledes til 1ste Juli den tredie Deel. Hvo der ønsker denne i Foredrag tækkelige og paa Jndhold rige Oldtidsfortælling, hvis danske Titel bliver: Alfsol, vilde behage at subskribere enten paa Postcontoirene i Nakskov, Saxkjøbing, Nykjøbing eller i Kjøbenhavn hos Bogtrykker Bording i lille Kongensgade No. 85 eller hos mig. P. D. Faber."
89,Visebog for Lolland og Falster,Songbook for Lolland and Falster,NO_AUTHOR,lol_079382,1837-01-29,"Bekjendtgjörelser. Fra Pressen er udkommen: Visebog for Lolland og Falster, indeholdende: Sange for Kongen og Fædrelandet, Drikkeviser og Selskabssange, og blandede Sange, og faaes hos Dhrr. Giegengack i Maribo, Thierry i Nakskov, og her i Byen hos Dhrr. Procurator Tidemand og Boghandler Berggreen, samt hos Undertegnede. Bogladeprisen er 61 s. Nykjøbing den 24de Januar 1837."
90,De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser,The Most Important Domestic Events and the Most Remarkable Biographies of Persons,F. Munthe,lol_016726,1816-06-21,"De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser, fra de ældste Tider til vore Dage. En Læse- og Lærebog i Fædrelandets Historie, for Begyndere og Ustuderede, ved F. Munthe. Kbh. 1813. 4 Rbd. indb. De mærkeligste Personers Levnetsbeskrivelse og de vigtigste Tildragelser igjennem alle Tidsaldere, tilgemed et Udtog. En Lærebog i Historien for de første Begyndere, ved F. Munthe, Overlærer, Kbh. 1804. 3 Rbd. 2 Mk."
91,De mærkeligste Personers Levnetsbeskrivelse og de vigtigste Tildragelser igjennem alle Tidsaldere,The Most Remarkable Biographies of Persons and the Most Important Events Throughout All Ages,F. Munthe,lol_016726,1816-06-21,"De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser, fra de ældste Tider til vore Dage. En Læse- og Lærebog i Fædrelandets Historie, for Begyndere og Ustuderede, ved F. Munthe. Kbh. 1813. 4 Rbd. indb. De mærkeligste Personers Levnetsbeskrivelse og de vigtigste Tildragelser igjennem alle Tidsaldere, tilgemed et Udtog. En Lærebog i Historien for de første Begyndere, ved F. Munthe, Overlærer, Kbh. 1804. 3 Rbd. 2 Mk."
92,"Latinsk, Læsebog for Begyndere",Latin Reading Book for Beginners,J. J. Stephansen,lol_013851,1814-08-19,"Tilkjøbs. Hos Overlærer ved den lærde Skole i Nakskov J. J. Stephansen, kan bekommes tilkjøbs: Latinsk, Læsebog for Begyndere. Kbh. 1812."
93,Christens Hjemkomst,Christens Return,Scribe,lol_072041,1834-03-28,"Staahl. Koefoed. Hansen. Skuespil i Nykjøbing. (Sidste Forestilling.) Mandagen den 31te Marts opføres: ""Christens Hjemkomst (en Fortsættelse af Christen og Christine,), Lystspil i 1 Act af Scribe, og ""De Danske i Paris"", Vaudeville i 2 Acter af J. L. Heiberg. Til Slutning: Afskeds-Epilog. NB. Musikken til Vaudevillen udføres af Hr. Stadsmusikus Eigler."
94,De Danske i Paris,The Danes in Paris,J.L. Heiberg,lol_072041,1834-03-28,"Staahl. Koefoed. Hansen. Skuespil i Nykjøbing. (Sidste Forestilling.) Mandagen den 31te Marts opføres: ""Christens Hjemkomst (en Fortsættelse af Christen og Christine,), Lystspil i 1 Act af Scribe, og ""De Danske i Paris"", Vaudeville i 2 Acter af J. L. Heiberg. Til Slutning: Afskeds-Epilog. NB. Musikken til Vaudevillen udføres af Hr. Stadsmusikus Eigler."
95,Brevbog for Ungdommen,Letter Book for Youth,K. R. Thoring,lol_015987,1816-04-05,"Brevbog for Ungdommen, med Anviisning til tydelig, ordentlig og rigtig Udtryksmaade i Breve og andre skrivtlige Udarbeidelser. Efter der kleinCorrespondent oversat og udarbeidet af K. R. Thoring. Kbh. 1506. 3 Rbd. En Bog, der burde indføres i enhver Skole.) Rasmussens A. B. C. Bog med sorte billeder. ."
96,A. B. C. Bog,A. B. C. Book,NO_AUTHOR,lol_015987,1816-04-05,"Brevbog for Ungdommen, med Anviisning til tydelig, ordentlig og rigtig Udtryksmaade i Breve og andre skrivtlige Udarbeidelser. Efter der kleinCorrespondent oversat og udarbeidet af K. R. Thoring. Kbh. 1506. 3 Rbd. En Bog, der burde indføres i enhver Skole.) Rasmussens A. B. C. Bog med sorte billeder. ."
97,Lærebog i den Evangelisk-christelige Religion,Textbook in the Evangelical Christian Religion,J.C. Larsen,lol_020691,1817-07-29,"Bind. Viborg 1817. Prisen er 1 Rbdlr. N. V. Mariboe, den 28de Julii 1817. J. C. Larsen. Paa Addresse-Contoiret faaes: Lærebog i den Evangelisk-christelige Religion, indrettet til Brug i de danske Skoler, 4 Rbmk."
98,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Register of the Provincial Book Collection in Maribo,C. E. Schulz,lol_006975,1811-09-03,"Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. E. Schulz. 1ste Deel, som indeholder Litteraturog Litterair-Historie. Encyclopæder. De skiønne Kunster og Videnskaber, nemlig Romaner og Comoedier."
99,Om Dyrkningsmaaden af Asparges,On the Cultivation of Asparagus,Th. Trojel,lol_009826,1812-10-13,"Fra Bogtrykkeriet i Mariboe er nylig udkommen: Om Dyrkningsmaaden af Asparges. Udgivet af Sognepræsten i Nebbelunde Hr. Th. Trojel, som paa Addresse=Contoiret kan bekommes tilkjøbs for 24 s."
100,Prindsesse-Budding,Princess Pudding,NO_AUTHOR,lol_061230,1830-06-01,"Bekjendtgjørelser. Subscriptionsplan. Om nogen Tid agter Undertegnede at udgive: En Kogebog paa Vers, indeholdende Kager og nogle andre Retter. De fleste Opskrivter ville kunne synges efter bekiendte Melodier. Som Prøve herpaa: Prindsesse-Budding."
101,"Nye Kogebog, eller Anviisning til at koge, bage, stege, indsylte, henlægge, indslagte, anrette og s. v.","New Cookbook, or Instructions for Boiling, Baking, Frying, Preserving, Storing, Stuffing, Arranging, etc.",C. Jacobsen,lol_016459,1816-05-24,"Nye Kogebog, eller Anviisning til at koge, bage, stege, indsylte, henlægge, indslagte, anrette og s. v., af C. Jacobsen, Kok hos Hans Excellence Generallieutenant Ahlefeldt, Laurvig paa Tranekjær Slot, et nyelig udkommet paa Forfatterens Forlag hos S. Hempel i Odense. Prisen er 5 Rbd. N. V. Trykpapir. Hos Hr. Kjøbmand Wachmann i Nakskov er indlagt endeel Exemplater."
102,Schous Register,Schou's Register,NO_AUTHOR,lol_063958,1831-04-22,"Schous Register, danske og norske Lov, Nørregaards Naturret og Forelæsninger, samt Mandix's danske Landvæsensret, ere at erholde tilkjøbs, naar Man derom henvender sig til Hr. Adjunct Trøiel i Nykjøbing. Det bemærkes, at Bøgerne ere alle vel conditionerede."
103,danske og norske Lov,Danish and Norwegian Law,NO_AUTHOR,lol_063958,1831-04-22,"Schous Register, danske og norske Lov, Nørregaards Naturret og Forelæsninger, samt Mandix's danske Landvæsensret, ere at erholde tilkjøbs, naar Man derom henvender sig til Hr. Adjunct Trøiel i Nykjøbing. Det bemærkes, at Bøgerne ere alle vel conditionerede."
