,text,article_id,clean_category
4635,"Det synes nu at stadfæste sig, at efter en i Rio Janeiroafsluttet særdeles Overeenskomst skal Portugals Krone i Fremtiden gaae over til den Prinds eller Prindsesse, at Keiser Pedros Børn, og sammes Linie, som ej kommer til umiddelbar Tronfølge i Brasilien selv, men som kommer nærmest efter den derværende Tronfølgers Linie, saaat derved begge Kroner evig forblive adskilte. Som noget der staaer i fjern Forbindelse med disse Forhold, anfører et Pariser Blad to Bestemmelser af den Gammel=Portugisiske Grundlov, som 1139 blev antagen af Stænderne i Byen, Lammega og stadfæstet den 28de Januar 1641 ved BragansaHusets Tronbestigelse: ""Art. 4 og 5. Kongen af Portugals Datter bliver Dronning.... naar hun formæler sig med en adelig Portugiser. Art. 6. Denne Lov skal stedse følges og Kongen af Portugals ældste Datter skal ingen anden Gemal have end en Portugisisk Adelsmand, for at ei udenlandske Fyrster skulle blive Herrer over Kongeriget. Ægter Kongens Datter en Fyrste eller Herre, af en fremmed Nation, saa skal hun ikke erkjendes forDronning, da Vi ikke ville at Vort Folk skulle maatte adlyde en Konge, som ikke er en Portugiser, fordi det er Vore Undersaatter og Landsmænd, som uden Andres Bistand, ved deres Tapperhed og med deres Blod have gjort os til Konge."" Skulde engang et af Keiser Pedros mindreaarige Børn komme til Regeringen i Portugal, saa skal efter Grundloven, et af Stænderne dannet Regentskabsraad regere i Mindreaarigheden.",aal_51240,-1
4636,"Omkring Comrie i Skotland havdes den 29de November saa heftige Jordrystelser, at Folk flyede ud af deres Huse.",aal_12302,-1
4637,"Det var ikke en Spansk Orlogsfregat, der forleden, efter Besætningens Opstand løb ind til Buenos=Ayres, men et Førselskib, indehavende 600 Spanske Soldater, iblandt hvilke, paa mange Steder, har yttret sig en ikke god Stemning.",aal_05396,-1
4638,"J Morges fandtes atter i Canalen her ved Odense en druknet Mand og en ung kjøn Pige; - men desværre! ere her ingen Rednings=Anstalter, som meget er at beklage.",aal_42252,-1
4639,"Amerika. Callao, Spaniernes sidste Plads paa Amerikas Fastland, har den 23de Januar overgivet sig til Jndependenterne af Peru og Columbienunder General Solom. Capitulationen er meget hæderlig. Besætningen afmarserer med al Militærhonner. Alle Klasser af Jndbyggere erholde fuld Amnesti for alt hidtil Skete. Besætningen, Embedsmænd &c. overbringes i Engelske Førselskibe paa Jndependenternes Bekostning, dog staaer det Enhver frit for efter Behag at forblive i Amerika, men Officerer af høi Rang eller andre Embedsmænd optages i saa Fald ikke i Republikkens Tjeneste. SepMaaneders Frist tilstaaes til Eiendoms Realisering. Rodil, Commandanten, forlangte, at Republikken skulde betale den Gjeld, som han har stiftet efter 29de Februar 1824, men dette afsloges. Mexico afsender 10000 Soldater og en Eskadre for i Forbindelse med Columbien at fratage Spanien Øen Cuba. Slesien Vedvarende Regnskyl paa Sletterne og i Dalene og Sludi Fieldegnene, samt Fieldsneens Optøen, have saaledes overfyldt Oderen, at den ej kunde aflede det meget tilstrømmende Vand. Den 4de Dennes Kl. 5,9 om Aftenen steg den saaledes ved Breslau, at alle Stadens Gader oversvømmedes og stode hele den næste Dag under Vand og alle Kieldere vare fyldte. Milevide Strækninger, hvor endnu den 4de stod det delligste Korn og Græs, ere blevne forvandlede til en Sø. Ødelæggelsen er frygtelig, Landsbyerne synes at svømme, ensomme Huse ere forladte og prisgivne af Beboerne. Hoveddæmningen truede med Digebrud, der arbeidedes af alle Kræfter paa at forebygge dette, men Vandet gjorde sig Gjennemgange neden under og gik tilsidst rent ovenover Diget. Højest var Oderen i Breslauden 5te, da den næsten i 12 Timer stod paa 23 Fod 3 Tommer.",aal_53379,-1
4640,"Rødt Kløverfrøe, samt Vikker, med og uden Havre, faaes hos Thorchildsen i Aastrup Mølle. For en Dreng, der har Lyst til Handelen, er Condition af faae til Majdag, naar man henvender sig til Addresse-Contoiret, der opgiver hos hvem.",aal_45252,-1
4641,"Mandagen den 24de Dennes, bliver paa Hovedgaarden Rønnousholm, saasnart Auctionen over Gaarden er tilendebragt, bortsolgt den afdøde Proprietair Lychegaards Stervboe sammesteds tilhørende Besætning og Jnventarium, Ind- og Udboe, bestaaende af : endeel gode Heste, 14 MalkeLøer, 1 Tyr, 2de Plougstude, 10 Faar, Vogne, Plouge, Harver, Kakkelovne, Kjedler og Gryder i Grube, Sengeklæder Linned, Kobber, Tin og Jernfang med meget mere, hvilket herved bekjendtgjøres. Sæbye den 11te Marts 1823. Boeck.",aal_32034,-1
4642,"De som maatte have undløste Tøier eller Garn henliggende i afgangne Farver Johannes Bigums Dødsboe her i Aalborg, indfaldes herved, til, inden 3 Uger fra Datum, derom at melde sig med deres derpaa havende Farvesebler, hvorefter Tøiet eller Garnet, imod Farverlønnens Betaling, kan faaes udleveret fra Enkens Laugværge Dreiermester Niels Grønbech her i Byen. Aalborg den 27de April 1818. Hørnsyld. Kløcker.",aal_01642,-1
4643,"Da jeg agter snarest mueligt at ophæve den af mig efter min afdøde Mand Kjøbmand Jørgen Hansen førte Handel, saa anbefaler jeg mig fremdeles med et udsøgt Partie af Jsenkram og andre Vare, i større og mindre Deele. Paa Grundaf min ovenanførte Hensigt, kan enhver være forsikkret om, at erholde alt til de billigste Priser. Skulle Realisationen af Varerne og min deraf følgende Handels Ophævelse finde Sted. forinden førstkommende Michaeli Flyttetid, vil den til Handelsaa fortrinlig beliggende Boutiqve i min eiende og iboende Gaard paa Gravensgade, samt Gaardens øvrige Leiligheder, og Beqvemmeligheder, med Undtagelse af, hvad jeg selv til Beboelse maatte reservere mig, kunde faaes til Leie bemeldte Flyttetid, hvorom de Lysthavende i saa Fald nærmere maatte søge at træffe Accord. Aalborg den 27de Mai 1825. Som Laugværge Wølfferdt. Abel sal. Jørgen Hansens.",aal_46693,-1
4644,"Udtog af et Brev fra Heide af 15de October: ""Den Epidemie, som iaar har angrebet næsten hele Kyststrækningen fra Schelde op til Hever, har ogsaa i høi Gradhjemsøgt vort Landskab (Ditmarsken). J August og September Maaneder var, efter et omtrentlig Overslag, hvert femte Jndivid angreben deraf. Sygdommen indfandt sig sædvanlig uden forudgaaede Kiendetegn. Hurtig Afvexling af voldsom Hede og Kulde, heftig Hovedpine, Opkastelse af sort, galdeatig Materie i enorm Qvantitet, Diarthee af samme Beskaffenhed, Smerter i Hjertegruben og guulsottigt Udseende, forbunden med stærk Feber, vare de Tilfælder, som betegne Sygdommen ligefra Begyndelsen af, og hveranden eller tredie Dag gjentoges saalænge det varede. Tiltog disse Tilfælder, saa indfandt sig stærk Søvn, som kunde vare en heel Dag, og en hurtig Død paafulgte da. Der er aldeles ingen Tvivl om, at denne Epidemie er fremkommen af forrige Aars Oversvømmelse, i Forbindelse med dette Aars overordentlige Hede. At den har været smitsom, er vistnok ogsaa afgjort.",aal_56576,-1
4645,"Hvorledes Englændernes Speculationer og Vare=Afskibninger stundom gaae i det Store, saaes for ikke længesiden et Exempel paa med en Sendelse af Engelsk Laxeersalt til Ny-Sydwales, i saadan Mængde, at det vilde strække til for to Millioner sædvanlige Doses. Colonien vil hermed kunne behjælpe sig i 50 Aar, forudsat at enhver Jndvaaner tager en Dosis deraf om Ugen.",aal_54966,-1
4646,"Paa Nørregade i No. 51, er Værelser at faae til Leie, Stald til 2 Heste med Loft over, Vognremisse med mere. W. Feder.",aal_32087,-1
4647,"At Skiftet efter afg. Frue Lindegaard i Wisborg for retages til Slutning paa Wisborggaard Løverdagen den 24de October næstkommende Kl. 10 Formiddag, bekiendtgiøres herved til Efterretning for alle Vedkommende. Kiellingberggaard den 19de Septbr. 1818. Lund.",aal_04362,-1
4648,Oldingen Prinds Carl af Hessen har hos A. Seidelinudgivet paa fransk en Forklaring over Dyrekredsen fra Denderah.,aal_47483,-1
4649,"Den afgangne Cancellieraad Jørgen Peter Romme dahls og hans efterlevende Enkefrues fælleds Boe tilhørende de Gaard Nr. 465, beliggende ved Østeraae heri Aalborg og bestaaer af: a) et Forhuus til Gaden paa 20 1/2 Fag, 2 Etager høit, med en Tilbygning til Gaden paa 8 Fag, 1 Etage, og en dito til Gaarden paa 4 Fag - og b) et Huus østen i Gaarden til Brødergyden, 12 Fag, 2 Etager høit til Gaden og 9 Fag til Gaarden, indrettet til Stald, Brændehuus, Foderloft &c., alt af Muur og Bindingsværk, samt 6 Stkr. i Gaarden værende forskiellige Kakkelovne, bliver ved 3de derover anstillende, Auctioner, hvoraf de 2de første afholdes paa Aalborg Bye, tingstue og den sidste i selve Gaarden, opraabt til Bortsælgelse nemlig: første Gang Onsdagen den 14de Februar, anden Gang, Onsdagen den 21de Februar, og 3die Gang Torsdagen den 1ste Marts førstkommende, hver Dags Formiddag Kl. 10, efter det Conditioner som paa Auctionsstedet bekiendtgiøres. Saasnart Gaarden ved 3die Auction er bortsolgt, bliver samme Dag afholdt Auction over Boets Løsøre, bestaaende i adskillige Meubler, saasom : Stole, Borde, Speile, Sengesteder og Sengeklæder, endeel Sølv, Kobber= og Steentøi, m. m.; hvilket herved til Liebhaveres Efterretning bekiendtgiøres. Aalborg den 18de Januar 1821. Wølfferdt.",aal_18389,-1
4650,Ved Tallotteriets 1052de Trækning i Wandsbeck udkom: No. 73. 8. 63. 42. 87.,aal_42869,-1
4651,"Til den nye Kongebolig ved Christiania skal forbruges af Furutømmer, fireskaaret og rundt fra 45 1/2 Fods Længde og nedad 444 Tølfter og 11. Stykker; af rundt Grantømmer 195 Tølfter; Gulvplanken 839 T. 2 St.; Træ-Materialier til Vinduer: Furuplanker 74 T. 10 St., Pomerske Pibestaver af Eeg 83 T. 10 St., 2 1/2 Toms Furuplanker, 50 T. 7 St.; 3 Toms 105 T. 7 St.; Furu=Lastebord, 575 T.; Vrag: Planker 290 T., Bord 1000 S., FuruBaghun 390 Tølfter. - Man kan heraf gjøre sig en Forestilling om Bygningens Betydelighed. J Christiania indsamles fra 17de Maj af Bidrag til Understøttelse for Grækerne.",aal_54325,-1
4652,"Et Huus paa Hiørnet af Hielmerstal, er til tilkommende Paaske Flyttetid, for en billig Priis, at faae til Leie. Nærmere Underretning erfares paa Addressecontoiret. Hvor endeel Snedkerredskaber, m. m., er at faae tilkiøbs, anviser Addressecontoiret. Aalborg den 27de Marts 1820.",aal_13646,-1
4653,"En Stjernekyndig vil have fundet, at den Sammenstilling af Planterne Venus, Mars og Jupiter, som indtræffer i denne Maaned, har ogsaa fundet Sted det Aar, da Christus blev fød.",aal_49386,-1
4654,"Bolivar er 42 Aar gammel. Hans Uegennyttighed roses almindeligt. Han anvender den største Deel af sine Jndkomster til Pensioner for Enker og Børn af de i Felten faldne Krigere. Vel har hans Opdragelse været forsømt, men et temmelig langvarigt Ophold i Europa har givet ham en afgjort Smag for Sprog og Historie, og i begge Dele har han gjort overordentlig Fremgang. Han kan sammenlignes med Sertorius som ogsaa, skjønt med mindre Lykke, stræbte at grunde en ny Republik paa Vestens lykkelige Øer. Virkelig skulde man ogsaa, efter hans Maade at føre Krig paa, hans lange Marscher for at angribe Fienderne, og den Hurtighed hvormed han tilbagelægger et uhyre Rum, for at opsøge dem, snarere ansee ham for en dristig Partigænger, end for en Feltherre, som kan bevæge store Masser. Det kostede ham Møje, at oprette en Regjering, der er en, temmelig ufuldkommen, Efterligning af de forenede Staters, og som i de første Aar ene kunde opretholdes ved hans Soldater. De sidste ere for største Deelen Hyrder, som fulgte med ham fra Sletterne til Bogota; da de fleste af dem ere Mulatter, saa er det nødvendigt at skienke denne Race besynderlig Opmærksomhed og ofte at belønne samme. Ved lykkelige Tilfælde har Bolivar hidtil aldrig været saaret, og følgelig sige hans Fjender, skjønt med Urette, at han ikke er tapper. Han mangler ikke Veltalenhed; hans Foredrag er fyrigt, men ofte for vidtløftigt; dog koster det Umage, at udtrykke sig kort i det spanske Sprog. J sin Ungdom giftede han sig i Spanien, faa Aar efter mistede han sin Kone, og synes at have besluttet at tilbringe sin øvrige Levetid ugift. Tronens Glands har ikke fristet ham. Miranda siger, at Amerika passer sig ikke til at være Republik, men Bolivar mener, at det ikke egner sig til Monarki. Den ham decretterede Titel, Libertador, Befrier, er i alle nyeSprog et nyt Ord. Hidtil har man aldrig haft Grund til at klage over hans Tyranni, og undtages, at man af og til har forviist de Misfornøiede, og sequestreret deres Godser (hvilket maaskee har været nødvendigt), saa er der intet, som man kan bebrede ham, uden at han i Krigen, ofte har brugt Repressalier.",aal_53133,-1
4655,"J Cameros ved Rioja har dannet sig en Bande af 260, Mand Fodfolk og 70 Ryttere, der begaaer mange Uordener. J Grevskabet Nievla skal der befinde sig en lignende Bande. Hvad skal der blive af slige Uordener, naar Franskmændene nu reise bort, Mange unge Spaniere vægre sig ved at lade sig indskrive til Landtjenesten, og ville hellere indskrives til Matroser, hvilket dog Kongen nu har forbudet, naar de boe over 2 Mile fra Søen. - De, der have hørt til Statsraadet i Madrid, ere indstævnede, at møde for Retten; og i Corunna ere 2 spanske Grander og i Granada En arresteret for at have været Medlemmer af Statsraadet.",aal_43720,-1
4656,"Aalborg Fra London, Amsterdam og Hamborg meldes med denne Post, at Kornvare, især Byg, ere betydeligen faldne i Prisen. Det skjønneste Veir begunstiger Høsten i England, og eftersom der videre meldes fra London er der aldeles ingen Udsigter til, at fremmede Kornvare vil i Aar blive tilladt at indføres i England. De der have tilraadt Landmændenne at gjemme deres Beholdninger i den Forventning, at vi skulle faae høie Kornpriser, paa Grund af Misvext i Holland, England, o. s. v., vilde sikkerligen have handlet rigtigere om de havde oppebiet nogle flere Efterretninger fra Udlandet, da der desværre er kuns Udsigter til at vi vil beholde de sædvanlige lave Priser. Skibe, ind- og udclarerede ved Aalborg Toldkammer. Den 11te August Jndclarerede, P. Hansen fra Flensborg. med Brændeviin, Tagsteen og Stykgods. P. S. Juul fra Skagen med Planker, Tømmer og Bord. - Udclarerede, C. H. Panck til Flensborg med saltede Sild. S. N. Svarretil Kjøbenhavn med dito. H. Sørensen til dito med Byg og Bygfrøe.",aal_48190,-1
4657,"Den 22de August indkom J. Hansen af og fra Svendborg, med Frugt m.m. P. Lorentzen af Aalborg fra Kjøbenhavn med Stykgods. P. Petersen af Sønderborg fra Colding med Brænde. P. Stougaard af Aalborg fra Flensborg med Tagsteen. - Afseilede, C. Kock af Nibe til Mariager og N. F. Larsen af Hou til Rudkjøbing, ballastede. B. Børresen af og til Østerriisøer med Kornvare. N. Edvardsen af Drammen til Norge med dito. J. Hansen af Stige til Odense, ballastet. Den 23de indkom P. Haaning af Nyekjøbing fra Altona, ballastet. - Afseilede, J. Jensen af Aalborg til Sæbye og J. Christensen af dito til Huurup, ballastede. J. Clausen af Aalborg til Kjøbenhavn med saltede Sild, Aal og Uld. O. Pallesen af Aalborg til Østerrisøer med Kornvare. P. Bruun, af og til Kjøbenhavn med saltede Sild og røgede Aal. L. C. L. Sand af og til dito med Kridt. H. Christensen af Vaarsaae til Sæbye, ballastet.",aal_55326,-1
4658,"Den 27de Juni holdtes i Frankfurt en Bod- og Bededag til Minde om den skrækkelige Jldebrand for 100 Aar siden, hvorved Husene i 19 Gader bleve lagte i Aske, 24 Mennesker omkom i Luerne og Nødskud skeete fra Voldene, for at kalde Naboerne til Hielp. J de badenske Stænders andet Kammer er det Forslag antaget at afskaffe alle Tiender.",aal_09196,-1
4659,"Hos Undertegnede kan faaes til Leie, til næstkommende Mikkelsdag, 3 Værelser med Kiøkken og øvrige Beqvemme, ligheder, til en liden Familie, for Logerende 2de Værelser, med eller uden Meubler, som og et Jndqvarteringsværelse for en Underofficeer.",aal_09481,-1
4660,"Creditorerne i Boet efter afdøde Skipper Christen Lassen Holm i Løgstøer, indkaldes herved, med 6 og 12 Ugers Varsel, for at anmelde og bevise deres Fordringer, for Undertegnede Skifteforvalter. Løgstøer den 1ste Marts 1826. J. Scharling.",aal_52211,-1
4661,"Den 21de f. M. fik en Møllerkarl fra Oureby paa Vestre Gade i Maribo et saa voldsomt Slag af sin egen Hest, at han døde faa Dage efter. Hesten blev nemlig sky forByens Raadstuetjener, som, idet han skulde udraabe en Plakat, rørte Trommen ikke langt fra den.",aal_52771,-1
4662,"Hr. August Wilhelm Schlegel som en lang Tid reiste omkring med Madame Staal-Holstein, og siden var Secretair hos den nærværende Konge af Sverrig, i hvilken Tid han skrev sin ligesaa bittre som ugrundede Piece omDanmarks Politik, gifter sig nu med en Datter af den bekiendte Professor Paulus i Heidelberg. - Han maa nok være en dygtig Karl til at snakke for Pigerne, da hans Brud før havde forlovet at gifte sig.",aal_03594,-1
4663,"Det andet Skrivt kaldes: ""De eneste sande og afslørede Grundaarsager til Bondestandens forarmede Tilstand. Naar Man deraf lærer: ""At Bønderne fødes til ænkebundne Trælle, at de ofte maa sukke over den Jordiske Gud, Herskabet, førend de lære at kjende den Himmelske: at over den trættende (kivagtige?) Bonde regjerer en Sværm Smaadespoter, som ved List, Rovgierrighed, Egennytte og usurperet Magt saaledes have spændt ham i verdslige og geistlige Lænker, at han blot kan kalde Lyset og Luften sin Eiendom, at Man giør sig Umage for at udsprede, at det er de Kongelige Skatter og offentlige Byrder, der trykke og ødelægge Bonden; og at af Kong Christian den Syvendes Lovgivning, en Reventlovs, Ch. Colbjørnsens og Fleres humane og velgjørende Bestræbelser er saare lidet tilbage, og hvad der end er tilovers forsvindeaarlig mere og mere, og Man søger ved nye Former at opreise gamle Misbruge o. m. m. Naar Man af Skrivtet lærer saadant, hvad skal Man da mene om Forfatter og Skrivt, Har Forfatteren ingen Bihensigt, og er hans Navn ægte, røber han den største Ukyndighed, og beskriver som om han blot havde seet Verden paa en Russisk Godseiers Distrikt - langt fra Residentsen. Jmidlertid vil ikke engang den lettroende Almue selv troe ham. Og hvad Læserne med Ret kunne fordre, er at Forfatteren vilde opgive Kjendsgierninger, der kunne bevise hans phantasmagoriske Udtryk, paa det ei skulle mene: at Bjerget blot fødede en Muus.",aal_37628,-1
4664,"Den 13de Febr. afbrændte et fra Asserg By udflyttet nyt Huus tilligemed Eierens hele Jndbo og hans eneste Ko. Den 16de afbrændte en Gaard i Skiffard By. - J Søndags gaves Dragedukken paa Theatret, til Bedste, for Byens Huusarme.",aal_31961,-1
4665,"Da de ved Forpagtnings=Auctionerne overScheel og Schjervad Hovedgaarde den 23de f. M. gjorte Bud ikke er approberet, saa bliver, ifølge det Kongelige Rentekammers Ordre af 17de d. M., atter prøvet offentlig Auction over bemeldte tvende Hovedgaarde med underliggende Tiender og tillagt Hoverie, til Bortforpagtning, her paa Gaarden, Torsdagen den 26de Februar d. A., overeensstemmende med de ved sidste Auctioner kundgjorte Conditioner, og i Henhold til de i de offentlige Tidender forhen indførte Bekjendtgjørelser, som indeholde Forklaring om Eiendommenes Beskaffenhed og hvor Conditionerne findes henlagt til Læsning.",aal_37720,-1
4666,"Fredagen den 30te Dennes, Formiddag Kl. 10 1/2, bliver, efterBegjæring fra Commissionen for Bombebøssen heri Byen, paa Aalborg Byetingsstue, afholdt offentlig Licitation over Jndretning og Jstandsættelse af et Huus i Brødregyden, der er bestemt til Bolig for gamle affældige Søefolk. Conditioner, Tegning og Overslag henligger til Eftersyn hos Hr. Søe=Premier=Lieutenant Bluhme. Aalborg den 22de April 1824. Schmidt.",aal_39361,-1
4667,"Hvilke Gevinster paa Anfordring og imod den originale Lodseddeels Tilbagelevering og Procenternes Afdrag, udbetales, for saavidt saadant ikke alt er skeet, af Grønnerup. Aalborg den 8de November 1821.",aal_23788,-1
4668,"Christiansminde Gaard og Veirmølle her ved Hiørring, med dennes betydelige tilliggende Jorder, Avl, Besætning og Jnventarium, bliver, ifølge Vedkommendes Forlangende, ved en eeneste Auction, som holdes paa bemeldte Møllegaard Tirsdagen den 3die October førstkommende, kl. 10 Formiddag, stillet til Bortforpagtning paa i det mindste 6 Aar, efter de Conditioner som paa Auctionsstedet vorder bekiendtgjorte, og som forinden ere til Efterson hos Hr. Prøverrokurator Westerbye her i Byen. - Tiltrædelsen kan skee til 1ste November d. A. Hiørring den 14de September 1820. S. Poulsen.",aal_16724,-1
4669,"Sidstafvigte første Pintsedag udbrød pludselig Jld Grue Kirke, just medens Præsten stod paa Prædikestolog talte til den talrige Forsamling. Jlden greb saa hastom sig i denne af Træe bygte og stærkt tiærebredte Kirkat flere Mennesker, som ikke kunde komme betimelig nu ud, indebrændte, hvoriblandt den bekiendte retskafne Enbedsmand, Fogden Høegh, der efterlader sig 8 uforsørg de Børn. Præsten, der i nogle Øieblikke stod tvivlraadpaa Prædikestolen, reddede sig ved at opstige i et Vindusom han slog ud og steeg igiennem. Jlden formodes, være kommen fra Alterlysene.",aal_27310,-1
4670,"Til Ære for Geheime Statsminister Malling skal staaes en Medaille i Anledning af at han den 27de Januar 1827 har i 50 Aar været Embedsmand. Han blev Kammersecretair den 27de Januar 1777. Paa den ene Side skal Medaillen vise Oldingens Brystbillede, paa den anden et Emblem, der antyder hans omfattende Virksomhed. Planen er undertegnet af de Herrer Oldenburg, Schleyer, Engeltoft, Mynster, Rahbek og P. C. Müller.",aal_57312,-1
4671,En eenetages Kakkelovn med Tromle ønskes til Leie. Addresse-Contoiret anviser.,aal_57358,-1
4672,"Indgangen til den frie Døttreskoles Udstilling paa Compagnihusets Sat den 21de Januar, aabnes Kl. 4, hvilket tjener til behagelig Efterretning for Dem, som have erholdt Billetter. Green.",aal_31164,-1
4673,"Enhver som maatte have Noget at fordre i Stervboet efter her i Byen ved Døden afgangne Smed Jacob Holm, indkaldes herved med 6 Ugers Varsel at anmelde og beviisliggiøre deres Krav for undertegnede Skifteforvalter. Bye- og Herredsfoged-Contoiret i Frederikshavn, den 20de Septbr. 1821. Westenholz.",aal_22962,-1
4674,"J Anledning af en høitidelig Formæling, var en Aften Frittheater i Residentsstaden S. Blandt Tilskuerne var et Menneske, som aldrig før havde bivaanet nogen Opera. Han sad ganske stille og hørte opmærksom til; men da der blev sjunget en Duett, hviskede han til sin Sidemand: Der har vi det; da de iaften maae spille frit, gjør de dem ingen Umage. Nu synge saagar To paa een Gang, for at de kunne blive desto før færdige.",aal_45419,-1
4675,"Onsdagen den 8de Septbr. blev Hr. Cand. Theol. Peter Jørgen Stougaard ved en dansk Tale af Rectoren Hr. Professor Stougaard indsat i sit Embede, som Adjunct ved denne Byes Cathedralskole, i Overværelse af Stiftets høie Øvrighed samt en talrig Forsamling af Byens og Omegnens Embedsmænd og Borgere. Før og efter Talen blev en Cantate opført ved Skolens Disciple. Til begge disse Høitideligheder var af Hr. Adjunct Blache udgivet et Jndbydelsesskrivt, der indeholdt et Brudstykke at Ciceros Bøger de natura Deorum, (2 B. fra 476. C.) oversat og oplyst med Anmærkninger. Fra Skolen dimitteredes ved dette Aars Hovedexamen følgende unge Mennesker: J. H. Dame, M. A. Schæffer, H. L. Fønss, H. F. Blichfeldt, S. H. Mygind, J. Agerup, H. T. Mygind, H. F. Gyberg, P. C. la Cour, og E. W. Schæffer.",aal_42209,-1
4676,"Af de russiske Tropper drage endnu stedse Afdelinger adNuth. De udmærke sig ved den skiønneste Holdning. London, den 27de Marts.",aal_26435,-1
4677,"Efter Begiæring af Procurator Juul, paa Vedkommendes Vegne, holdes en Rentesamling i afgangne Maren Jacobsdatter Marka Oødsboe af Nørresundbye, paa Aalborg Byetingssine, Onsdagen den 18de Dennes, om Eftermiddagen Kl. 3, hvortil Arvingerne og øvrige Vedkommende herved indkaldes, da en Fordring paa Boet vil blive fremsat, hvorover Arvingernes Erklæring især ønskes. Aalborg den 9de August 1819. Kløcker. 5 a 6000 Rbd. Sølv, Umyndiges Midler, under Venneberg Herreds Overformynderie, kan hos mig imod anordnet Sikkerhed erholdes til Laan, i større eller mindre Summer, naar hvo der attraae saadanne Laan, derom melde sig inden denne Maaneds Udgang. Hiøring den 5te August 1819. S. Poulsen.",aal_09790,-1
4678,"Den 28de. Jndkomne, Hansen fra Flensborg. Henriksen og Odmann fra Drammen. Ranberg fra Rotterdam. Amonsen fra Arendal. Stik fra Christiania. Afseilet, Hoffmann til Kiøbenhavn.",aal_02219,-1
4679,"Fiin Provenceolie, Capers og Oliven, italienske Macaroni og Nudler, Confect Rosiner, fiine raspede Krakmandler, syltet Jngefer, holl. Ost, fiin malet Riismeel, fiin Bomuld og parfumeret Sæbe, samt holl. Linolie, med flere nye og gode Urtekram=, Maler=, Farve- og Glasvarer, samt Jsenkram og Fajance, faaes til de billigste Priser muelig hos Nylig hjemkommen gode tørre Kirsebær, fiin Bomuld, finRiismeel, Kaffe, Rum, Extract, alle Slags Specerie, Maler- og Farvevare faaes til billigste Priser hos N. Schibbye.",aal_54004,-1
4680,"Proclama. J Overeensstemmelse med Placaten af 26de October 1792. indkaldes herved Creditorerne i Boet efter afgangne Gaardmands Enke Johanne Andersdatter i Uttrup, NørreSundbye Sogn, med 12 Ugers Varsel, til at melde sig for undertegnede Skifteforvalter med behørige Beviser for deres formeentlige Krav. N. Sundbye den 17de August 1820. Spies. De som maatte have noget at fordre i Dødsboet efter heri Byen afgangne Told- og Consumtionsbetient Peder Jørgensen, indkaldes herved med 6 og 12 Ugers Varselfør i Følge Placaten af 26de October 1792, at anmelde og legitimere deres tilgodehavende Fordringer. Arvingerne indkaldes ligeledes med lovlig Varsel, for at anmelde og legitimere deres Arveret for undertegnede Skifteforvaltere. Aalborg den 10de August 1820. Hornsyld. Kløcker. De som maatte have noget at fordre i Dødsboet efter heri Byen afgangne Borger og Bødkermester Ole Olsen, indkaldes herved med 6 og 12 Ugers Varsel, for i Følge Placaten af 26de October 1792 at anmelde og legitimere deres tilgodehavende Fordringer, for undertegnede Skifteorvaltere. Aalborg den 10de August 1820. Hornsyld Kløcker.",aal_16267,-1
4681,"Kasserne ere tømme og Embedsmændene have i lang Tilikke faaet deres Løn, ei heller Soldaterne deres SoldBlandt de sidste hersker en frygtelig Giering. Ogsaa de ere misfornøiede med Ministrene og hele Hovedstadens Garnison har undertegnet en Adresse, hvori de fordres afske digede. Adskillige Regimenter have ganske kastet deres Vaaben og vægret sig ved, at adlyde deres Officerer. Mahar spurgt dem hvorfor og de have svart: ""Fordi vi mesulte som Hunde.",aal_24295,-1
4682,"Efter det Kongelige Rentekammers Begjering og efter foregaaet Seqvestration for Kongelige Skatter, bliver Anders Andersens Gaard i Kaas, som har Ager og Engs Hartkorn 2 Tdr. 2 Skpr. 3 Fdkr. 1 1 1/2 Alb., stillet til 3de Auctioner, den 12te, 19de og 27de Julii førstkommende, hver Gang om Formiddagen Kl. 10, og afholdes de 2de første Auctioner paa mit Contoir, men 3die Auction i Gaarden selv, som i Mangel af Salg da og vil forsøges bortleiet. Lysthavende indbydes. N. Sundbye, den 30te Junii 1824. Spies.",aal_40576,-1
4683,"Paa det den nye Fæster personlig kunde have Jndseende med Foraars Driften m. m. hvortil Gjødningen allerede er udført, ønskes Fæste=Accordt sluttet jo før jo hellere, med Undertegnede Gaardens Eier. Langholdt ved Aalborg, den 24de November 1825. Lanng.",aal_50290,-1
4684,"Engellands Fabrikflid, Jndustri og Handel har tiltaget ved den Retning den har faaet paa Sydamerika, og derved synes fuldkommen forvundet det Stød, den ved Napoleon tildeeltes paa Fastlandet. Ogsaa med Hensyn til Sydamerika synes Engelland at have fulgt de ovenanførte Grundsætninger, og har viist Erkjendelsen deraf, ved at ansætte Handelsagenter i de forskjellige, under forskjellig Regjeringsform bestyrede, Lande.",aal_37136,-1
4685,Keiseren er den 11te Juni kommen tilbage til St. Petersborg. Ny Congres.,aal_27682,-1
4686,"Endeel gammelt Linned, brugeligt til Charpie og Bandager, kjøbes af Oeconomus Gothe, i det civile Sygehuus paa Søndergade.",aal_40197,-1
